time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            CH4_ToE(5)          CH4_FiE(6)          CH4_KnE(7)          CH4_Fi(8)           CH4_Kn(9)           CH3_ToE(10)         CH3_FiE(11)         CH3_KnE(12)         CH3_Fi(13)          CH3_Kn(14)          H2_ToE(15)          H2_FiE(16)          H2_KnE(17)          H2_Fi(18)           H2_Kn(19)           H_ToE(20)           H_FiE(21)           H_KnE(22)           H_Fi(23)            H_Kn(24)            C2H3_ToE(25)        C2H3_FiE(26)        C2H3_KnE(27)        C2H3_Fi(28)         C2H3_Kn(29)         C2H2_ToE(30)        C2H2_FiE(31)        C2H2_KnE(32)        C2H2_Fi(33)         C2H2_Kn(34)         C2H4_ToE(35)        C2H4_FiE(36)        C2H4_KnE(37)        C2H4_Fi(38)         C2H4_Kn(39)         C2H5_ToE(40)        C2H5_FiE(41)        C2H5_KnE(42)        C2H5_Fi(43)         C2H5_Kn(44)         C2H6_ToE(45)        C2H6_FiE(46)        C2H6_KnE(47)        C2H6_Fi(48)         C2H6_Kn(49)         C4H4_ToE(50)        C4H4_FiE(51)        C4H4_KnE(52)        C4H4_Fi(53)         C4H4_Kn(54)         C3H4_ToE(55)        C3H4_FiE(56)        C3H4_KnE(57)        C3H4_Fi(58)         C3H4_Kn(59)         C4H3_ToE(60)        C4H3_FiE(61)        C4H3_KnE(62)        C4H3_Fi(63)         C4H3_Kn(64)         C2H_ToE(65)         C2H_FiE(66)         C2H_KnE(67)         C2H_Fi(68)          C2H_Kn(69)          C6H6_ToE(70)        C6H6_FiE(71)        C6H6_KnE(72)        C6H6_Fi(73)         C6H6_Kn(74)         C3H3_ToE(75)        C3H3_FiE(76)        C3H3_KnE(77)        C3H3_Fi(78)         C3H3_Kn(79)         AR_ToE(80)          AR_FiE(81)          AR_KnE(82)          AR_Fi(83)           AR_Kn(84)           N2_ToE(85)          N2_FiE(86)          N2_KnE(87)          N2_Fi(88)           N2_Kn(89)           
216000              0                   1368                30000               0.000710386878      0.000824484753      0.00513333971       0.0012609058        0.0123414792        0.000621515513      0.000704034704      0.00530262704       0.00107669843       0.0127484766        0.0018305738        0.00209546681       0.0144809658        0.00320465144       0.0348148666        0.00292298664       0.00340964406       0.0204791782        0.0052144566        0.0492356566        0.000485592816      0.000553586124      0.00395358679       0.000846613538      0.0095051393        0.000489405094      0.000557065705      0.00402938706       0.000851934951      0.0096873769        0.000483713921      0.000552567862      0.00388190946       0.000845056284      0.00933281401       0.000450319323      0.000510606803      0.00381399438       0.000780884154      0.00916953385       0.000446839005      0.0005072944        0.00374952354       0.00077581841       0.00901453425       0.000326598222      0.000368882385      0.00284920692       0.000564141346      0.0068500099        0.000383002435      0.000434197571      0.00324833062       0.000664029544      0.00780957562       0.000327638642      0.000369742962      0.00287718889       0.000565457448      0.00691728363       0.000494270693      0.000561842773      0.00410972133       0.000859240644      0.00988051504       0.000293776944      0.00033623748       0.00232636771       0.00051421665       0.00559300966       0.000384824461      0.000435799297      0.00328998076       0.000666479106      0.00790971012       0.000550082996      0.000662029427      0.00325308389       0.00101245868       0.00782100336       0.00056800923       0.000665285844      0.00388467985       0.0010174388        0.00933947452       
216000              1.10526316          1368                30000               0.000710386878      0.000824484753      0.00513333971       0.0012609058        0.0123414792        0.000621515513      0.000704034704      0.00530262704       0.00107669843       0.0127484766        0.0018305738        0.00209546681       0.0144809658        0.00320465144       0.0348148666        0.00292298664       0.00340964406       0.0204791782        0.0052144566        0.0492356566        0.000485592816      0.000553586124      0.00395358679       0.000846613538      0.0095051393        0.000489405094      0.000557065705      0.00402938706       0.000851934951      0.0096873769        0.000483713921      0.000552567862      0.00388190946       0.000845056284      0.00933281401       0.000450319323      0.000510606803      0.00381399438       0.000780884154      0.00916953385       0.000446839005      0.0005072944        0.00374952354       0.00077581841       0.00901453425       0.000326598222      0.000368882385      0.00284920692       0.000564141346      0.0068500099        0.000383002435      0.000434197571      0.00324833062       0.000664029544      0.00780957562       0.000327638642      0.000369742962      0.00287718889       0.000565457448      0.00691728363       0.000494270693      0.000561842773      0.00410972133       0.000859240644      0.00988051504       0.000293776944      0.00033623748       0.00232636771       0.00051421665       0.00559300966       0.000384824461      0.000435799297      0.00328998076       0.000666479106      0.00790971012       0.000550082996      0.000662029427      0.00325308389       0.00101245868       0.00782100336       0.00056800923       0.000665285844      0.00388467985       0.0010174388        0.00933947452       
216000              2.21052632          1368                30000               0.000710341883      0.00082442412       0.00513334066       0.00126081301       0.0123414808        0.000621512081      0.000704030282      0.00530262802       0.00107669162       0.0127484782        0.0018305492        0.00209543453       0.0144809684        0.00320460192       0.0348148712        0.00292297577       0.00340962917       0.020479182         0.00521443359       0.049235663         0.000485590609      0.000553583241      0.00395358752       0.00084660909       0.00950514054       0.000489405417      0.00055706611       0.00402938781       0.000851935531      0.00968737816       0.000483714989      0.000552569241      0.00388191018       0.000845058354      0.00933281523       0.000450317329      0.000510604227      0.00381399509       0.000780880178      0.00916953504       0.000446837185      0.000507292041      0.00374952423       0.000775814767      0.00901453542       0.000326597126      0.000368880978      0.00284920744       0.000564139168      0.00685001079       0.000383000934      0.000434195631      0.00324833122       0.000664026547      0.00780957663       0.000327637519      0.000369741523      0.00287718942       0.000565455223      0.00691728453       0.000494268371      0.000561839758      0.00410972209       0.000859235994      0.00988051633       0.000293776263      0.000336236579      0.00232636814       0.00051421525       0.00559301039       0.000384822941      0.000435797337      0.00328998137       0.000666476077      0.00790971115       0.000550081057      0.000662026594      0.0032530845        0.0010124543        0.00782100438       0.00056800672       0.000665282379      0.00388468056       0.00101743346       0.00933947573       
216000              3.31578947          1368                30000               0.000710249983      0.000824300283      0.00513334256       0.00126062351       0.012341484         0.00062150523       0.000704021456      0.00530262998       0.00107667802       0.0127484816        0.00183050007       0.00209537003       0.0144809738        0.003204503         0.0348148802        0.00292295408       0.00340959944       0.0204791895        0.00521438765       0.0492356757        0.000485586204      0.000553577488      0.00395358898       0.000846600215      0.00950514301       0.000489406063      0.000557066919      0.0040293893        0.00085193669       0.00968738068       0.000483717146      0.000552572028      0.00388191162       0.000845062539      0.00933281765       0.000450313351      0.000510599087      0.0038139965        0.000780872247      0.00916953743       0.000446833559      0.000507287342      0.00374952561       0.00077580751       0.00901453776       0.000326594941      0.000368878174      0.0028492085        0.000564134828      0.00685001257       0.00038299794       0.000434191762      0.00324833242       0.00066402057       0.00780957866       0.000327635283      0.000369738657      0.00287719048       0.000565450788      0.00691728633       0.000494263739      0.000561833744      0.00410972361       0.000859226718      0.0098805189        0.000293774909      0.000336234787      0.002326369         0.000514212461      0.00559301184       0.00038481991       0.000435793428      0.00328998259       0.000666470039      0.0079097132        0.000550077192      0.000662020945      0.0032530857        0.00101244557       0.00782100641       0.000568001712      0.000665275467      0.003884682         0.00101742279       0.00933947816       
216000              4.42105263          1368                30000               0.000710107216      0.000824107919      0.00513334539       0.00126032915       0.0123414888        0.000621494987      0.000704008261      0.00530263291       0.0010766577        0.0127484865        0.0018304265        0.00209527346       0.0144809818        0.00320435487       0.0348148937        0.00292292163       0.00340955498       0.0204792008        0.00521431894       0.0492356949        0.000485579626      0.000553568897      0.00395359117       0.00084658696       0.0095051467        0.00048940703       0.000557068129      0.00402939152       0.000851938424      0.00968738444       0.000483720437      0.000552576279      0.00388191376       0.000845068924      0.00933282128       0.000450307411      0.000510591413      0.0038139986        0.000780860404      0.00916954099       0.000446828159      0.000507280345      0.00374952769       0.000775796703      0.00901454126       0.000326591684      0.000368873992      0.00284921007       0.000564128356      0.00685001523       0.000382993473      0.000434185989      0.00324833421       0.00066401165       0.0078095817        0.000327631948      0.000369734385      0.00287719207       0.000565444176      0.00691728901       0.000494256818      0.00056182476       0.00410972588       0.000859212861      0.00988052273       0.000293772893      0.000336232119      0.00232637028       0.000514208312      0.00559301401       0.000384815386      0.000435787595      0.0032899844        0.000666461027      0.00790971627       0.000550071424      0.000662012517      0.00325308749       0.00101243254       0.00782100944       0.000567994232      0.000665265142      0.00388468415       0.00101740686       0.00933948178       
216000              5.52631579          1368                30000               0.000709907282      0.000823838552      0.00513334916       0.00125991697       0.0123414951        0.000621481392      0.000703990749      0.00530263679       0.00107663072       0.0127484931        0.00183032864       0.00209514501       0.0144809924        0.00320415785       0.0348149117        0.00292287855       0.00340949594       0.0204792159        0.00521422772       0.0492357202        0.000485570909      0.00055355751       0.00395359406       0.000846569392      0.0095051516        0.000489408316      0.000557069738      0.00402939448       0.000851940731      0.00968738943       0.000483724926      0.000552582078      0.0038819166        0.00084507764       0.00933282609       0.000450299541      0.000510581244      0.0038140014        0.000780844711      0.00916954571       0.000446821034      0.000507271111      0.00374953043       0.000775782441      0.00901454591       0.000326587379      0.000368868465      0.00284921216       0.000564119801      0.00685001876       0.000382987561      0.000434178348      0.00324833659       0.000663999844      0.00780958572       0.00032762754       0.000369728736      0.00287719418       0.000565435435      0.00691729258       0.000494247645      0.000561812851      0.00410972889       0.000859194492      0.00988052782       0.000293770236      0.000336228604      0.00232637199       0.000514202842      0.00559301689       0.000384809399      0.000435779874      0.00328998681       0.000666449098      0.00790972035       0.000550063793      0.000662001364      0.00325308988       0.0010124153        0.00782101347       0.000567984318      0.000665251459      0.00388468699       0.00101738575       0.0093394866        
216000              6.63157895          1368                30000               0.000709641044      0.000823479902      0.00513335383       0.0012593682        0.012341503         0.000621464502      0.000703968992      0.00530264162       0.0010765972        0.0127485012        0.0018302067        0.00209498496       0.0144810056        0.00320391236       0.0348149339        0.002922825         0.00340942256       0.0204792345        0.00521411432       0.0492357517        0.000485560097      0.000553543388      0.00395359766       0.000846547605      0.00950515768       0.000489409918      0.000557071744      0.00402939814       0.000851943607      0.00968739563       0.000483730699      0.00055258954       0.00388192014       0.000845088862      0.00933283206       0.000450289784      0.000510568638      0.00381400487       0.000780825256      0.00916955158       0.000446812248      0.000507259724      0.00374953385       0.000775764852      0.00901455167       0.000326582057      0.000368861633      0.00284921475       0.000564109225      0.00685002314       0.00038298024       0.000434168887      0.00324833955       0.000663985225      0.00780959072       0.000327622092      0.000369721755      0.0028771968        0.000565424632      0.006917297         0.000494236265      0.000561798077      0.00410973263       0.000859171705      0.00988053415       0.000293766966      0.000336224275      0.0023263741        0.000514196106      0.00559302047       0.000384801986      0.000435770315      0.00328998981       0.000666434328      0.00790972541       0.000550054348      0.000661987561      0.00325309284       0.00101239396       0.00782101848       0.000567972023      0.000665234488      0.00388469053       0.00101735957       0.00933949257       
216000              7.73684211          1368                30000               0.000709295775      0.000823014867      0.00513335939       0.00125865667       0.0123415124        0.000621444387      0.000703943079      0.00530264736       0.00107655729       0.0127485109        0.00183006095       0.00209479367       0.0144810213        0.00320361895       0.0348149605        0.00292276119       0.00340933512       0.0204792567        0.00521397918       0.0492357892        0.00048554725       0.000553526609      0.00395360195       0.000846521717      0.00950516492       0.000489411835      0.000557074144      0.00402940251       0.000851947049      0.00968740301       0.000483737864      0.000552598806      0.00388192434       0.000845102805      0.00933283917       0.000450278196      0.000510553665      0.003814009         0.000780802148      0.00916955856       0.000446801885      0.000507246293      0.00374953791       0.000775744103      0.00901455854       0.00032657576       0.000368853549      0.00284921784       0.000564096711      0.00685002836       0.00038297156       0.000434157669      0.00324834307       0.000663967891      0.00780959667       0.000327615647      0.000369713496      0.00287719992       0.000565411849      0.00691730227       0.000494222738      0.000561780516      0.00410973709       0.000859144619      0.00988054167       0.000293763115      0.000336219178      0.00232637662       0.000514188174      0.00559302473       0.000384793196      0.00043575898       0.00328999337       0.000666416815      0.00790973143       0.000550043154      0.000661971203      0.00325309636       0.00101236867       0.00782102444       0.000567957413      0.000665214322      0.00388469474       0.00101732846       0.00933949969       
216000              8.84210526          1368                30000               0.000708854013      0.000822419991      0.00513336582       0.00125774652       0.0123415233        0.000621421132      0.000703913124      0.005302654         0.00107651114       0.0127485222        0.00182989172       0.00209457156       0.0144810394        0.00320327828       0.0348149911        0.00292268736       0.00340923395       0.0204792823        0.00521382285       0.0492358326        0.000485532441      0.000553507265      0.0039536069        0.000846491872      0.00950517328       0.000489414065      0.000557076937      0.00402940755       0.000851951056      0.00968741153       0.000483746551      0.000552610044      0.0038819292        0.00084511973       0.00933284738       0.000450264843      0.000510536413      0.00381401378       0.000780775522      0.00916956663       0.000446790047      0.00050723095       0.0037495426        0.000775720398      0.00901456648       0.00032656854       0.000368844278      0.00284922141       0.000564082357      0.00685003439       0.00038296158       0.000434144769      0.00324834713       0.000663947958      0.00780960354       0.000327608257      0.000369704024      0.00287720352       0.000565397189      0.00691730836       0.000494207138      0.000561760263      0.00410974223       0.000859113379      0.00988055037       0.000293758727      0.00033621337       0.00232637954       0.000514179131      0.00559302966       0.00038478309       0.000435745947      0.00328999749       0.000666396677      0.0079097384        0.000550030292      0.000661952406      0.00325310044       0.00101233961       0.00782103132       0.000567940569      0.000665191074      0.0038846996        0.00101729259       0.00933950791       
216000              9.94736842          1368                30000               0.000708291823      0.000821663143      0.00513337308       0.00125658862       0.0123415356        0.000621394842      0.000703879259      0.0053026615        0.00107645897       0.0127485348        0.00182969941       0.00209431916       0.0144810599        0.00320289116       0.0348150257        0.00292260383       0.00340911949       0.0204793113        0.00521364598       0.0492358815        0.000485515755      0.000553485471      0.00395361249       0.000846458246      0.00950518273       0.000489416608      0.000557080123      0.00402941325       0.00085195563       0.00968742116       0.000483756911      0.000552623452      0.00388193469       0.000845139939      0.00933285666       0.000450249809      0.000510516987      0.00381401917       0.000780745541      0.00916957575       0.00044677686       0.000507213857      0.0037495479        0.000775693986      0.00901457544       0.000326560455      0.000368833897      0.00284922543       0.000564066285      0.0068500412        0.000382950369      0.00043413028       0.00324835173       0.000663925567      0.0078096113        0.000327599983      0.000369693421      0.00287720759       0.000565380774      0.00691731524       0.000494189551      0.000561737431      0.00410974804       0.000859078161      0.00988056019       0.000293753853      0.000336206916      0.00232638283       0.000514169082      0.00559303522       0.000384771738      0.000435731307      0.00329000214       0.000666374055      0.00790974626       0.000550015857      0.000661931308      0.00325310504       0.00101230699       0.00782103909       0.00056792159       0.000665164878      0.00388470509       0.00101725217       0.00933951719       
