time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
432000              0                   1368                30000               0.774993895         483.768691          112504.713          13.777046           8.65080222e-011     1.18522857          1.86324671          0.212550769         0.0422154625        16.0055482          1.00254469          1.00161937          3.9839557           0                   0                   0.98561394          9.83086663e-005     0.00638109857       4.35431221e-008     4.00169847e-008     0.00277782125       0.00392813412       1.01056995e-007     0.00116968807       2.60874562e-006     2.921749e-007       7.69070096e-012     1.03362222e-011     2.0155712e-005      7.76843818e-006     0                   0                   0.987920189         9.23474007e-005     0.000803739727      2.74226583e-009     6.76202609e-008     0.00451898975       0.00688510454       1.83493766e-007     0.00219752047       8.48787133e-006     7.31370582e-007     2.45382853e-011     1.6164122e-011      9.83685929e-005     1.89566692e-005     0                   0                   
432000              1.10526316          1368                30000               0.774993895         483.768691          112504.713          13.777046           8.65080222e-011     1.18522857          1.86324671          0.212550769         0.0422154625        16.0055482          1.00254469          1.00161937          3.9839557           0                   0                   0.98561394          9.83086663e-005     0.00638109857       4.35431221e-008     4.00169847e-008     0.00277782125       0.00392813412       1.01056995e-007     0.00116968807       2.60874562e-006     2.921749e-007       7.69070096e-012     1.03362222e-011     2.0155712e-005      7.76843818e-006     0                   0                   0.987920189         9.23474007e-005     0.000803739727      2.74226583e-009     6.76202609e-008     0.00451898975       0.00688510454       1.83493766e-007     0.00219752047       8.48787133e-006     7.31370582e-007     2.45382853e-011     1.6164122e-011      9.83685929e-005     1.89566692e-005     0                   0                   
432000              2.21052632          1368                30000               0.774993938         483.768561          112504.68           13.7770511          8.65081508e-011     1.18522851          1.86324656          0.212550627         0.0422159208        16.0057219          1.00252912          1.00160601          3.98404036          0                   0                   0.985676094         9.82815535e-005     0.00635634822       4.33941165e-008     3.98215399e-008     0.00275931506       0.00391029679       1.00957907e-007     0.0011688832        2.57676725e-006     2.89768025e-007     7.59346753e-012     1.02739702e-011     1.99996798e-005     7.73089273e-006     0                   0                   0.987971764         9.23209298e-005     0.000800613573      2.73285206e-009     6.728927e-008       0.00448883494       0.00685376544       1.83311859e-007     0.0021959845        8.38373482e-006     7.25337833e-007     2.42277851e-011     1.60665961e-011     9.76060288e-005     1.88648455e-005     0                   0                   
432000              3.31578947          1368                30000               0.774994023         483.7683            112504.615          13.7770613          8.65084073e-011     1.18522839          1.86324627          0.212550344         0.0422168357        16.0060688          1.00249797          1.00157928          3.98420937          0                   0                   0.985800369         9.82262558e-005     0.00630688114       4.3095979e-008      3.94300097e-008     0.00272239024       0.00387456444       1.00756797e-007     0.001167243         2.51355566e-006     2.84967805e-007     7.40123362e-012     1.0149664e-011      1.96891263e-005     7.65540892e-006     0                   0                   0.988074914         9.22669862e-005     0.000794365733      2.71401729e-009     6.66262298e-008     0.00442866992       0.00679098847       1.82942734e-007     0.00219285552       8.17789323e-006     7.13306621e-007     2.36139301e-011     1.58718601e-011     9.60883273e-005     1.86802458e-005     0                   0                   
432000              4.42105263          1368                30000               0.77499415          483.767911          112504.516          13.7770766          8.65087909e-011     1.1852282           1.86324584          0.212549922         0.0422182042        16.0065877          1.00245126          1.00153912          3.98446214          0                   0                   0.985986695         9.81405961e-005     0.00623276501       4.26484649e-008     3.88411409e-008     0.00266722225       0.00382082259       1.00447733e-007     0.0011647057        2.42058971e-006     2.77802191e-007     7.11842917e-012     9.9636983e-012      1.92270664e-005     7.5412014e-006      0                   0                   0.988229636         9.21835352e-005     0.000785005195      2.68574753e-009     6.56290708e-008     0.0043387843        0.0066965775        1.82375658e-007     0.00218801786       7.87517176e-006     6.95347739e-007     2.2710895e-011      1.55805452e-011     9.38303066e-005     1.84009673e-005     0                   0                   
432000              5.52631579          1368                30000               0.774994319         483.767395          112504.386          13.7770968          8.65092998e-011     1.18522796          1.86324526          0.212549361         0.0422200214        16.0072766          1.00238897          1.00148545          3.98479776          0                   0                   0.98623497          9.80212239e-005     0.00613410251       4.20512276e-008     3.8053127e-008      0.00259407499       0.00374890153       1.00021649e-007     0.00116117656       2.30005892e-006     2.68315386e-007     6.75160922e-012     9.71666386e-012     1.8618004e-005      7.38709487e-006     0                   0                   0.988435931         9.20674459e-005     0.000772545583      2.64802309e-009     6.42948125e-008     0.00421961365       0.006570242         1.81594233e-007     0.00218129413       7.48271353e-006     6.71573058e-007     2.15396522e-011     1.51935958e-011     9.0854101e-005      1.80241627e-005     0                   0                   
432000              6.63157895          1368                30000               0.774994528         483.766753          112504.225          13.7771219          8.6509932e-011      1.18522765          1.86324454          0.212548665         0.0422222806        16.0081332          1.00231113          1.00141817          3.985215            0                   0                   0.986545049         9.78635106e-005     0.00601103264       4.13038459e-008     3.70637001e-008     0.00250330172       0.00365857899       9.94661598e-008     0.00115652534       2.15482839e-006     2.56570728e-007     6.30934603e-012     9.40934508e-012     1.78679069e-005     7.19153173e-006     0                   0                   0.988693797         9.19143937e-005     0.000757005321      2.60082028e-009     6.26197196e-008     0.00407174079       0.00641160163       1.80576051e-007     0.00217244047       7.00986426e-006     6.42142708e-007     2.01276234e-011     1.47122653e-011     8.71890327e-005     1.75460589e-005     0                   0                   
432000              7.73684211          1368                30000               0.774994778         483.76599           112504.032          13.7771518          8.65106845e-011     1.18522729          1.86324369          0.212547835         0.0422249731        16.009154           1.00221775          1.00133715          3.9857123           0                   0                   0.98691675          9.76614029e-005     0.00586373263       4.04058625e-008     3.58702652e-008     0.00239534615       0.00354958374       9.87652943e-008     0.00115058277       1.98839117e-006     2.42654746e-007     5.80208549e-012     9.04271476e-012     1.69841674e-005     6.95258997e-006     0                   0                   0.98900324          9.17187233e-005     0.000738407861      2.54411382e-009     6.05995277e-008     0.00389589741       0.00622019254       1.7929223e-007      0.00216114          6.46801549e-006     6.07275198e-007     1.85082169e-011     1.41381078e-011     8.28714134e-005     1.69620019e-005     0                   0                   
432000              8.84210526          1368                30000               0.774995066         483.765108          112503.81           13.7771863          8.65115539e-011     1.18522687          1.8632427           0.212546877         0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349845         9.74072288e-005     0.00569242027       3.93568388e-008     3.44700817e-008     0.00227074372       0.00342160043       9.78991841e-008     0.00114313611       1.80480682e-006     2.26682549e-007     5.24196794e-012     8.61792421e-012     1.59755429e-005     6.66801859e-006     0                   0                   0.989364271         9.14732682e-005     0.000716781974      2.47788035e-009     5.82297507e-008     0.00369296607       0.00599547587       1.77706841e-007     0.00214699458       5.87040298e-006     5.67260845e-007     1.67202506e-011     1.34729622e-011     7.79442487e-005     1.62665427e-005     0                   0                   
432000              9.94736842          1368                30000               0.774995391         483.764111          112503.558          13.7772253          8.6512536e-011      1.1852264           1.86324159          0.212545795         0.0422316108        16.0116706          1.00198449          1.00113323          3.98693911          0                   0                   0.987844057         9.70914476e-005     0.00549735686       3.81564298e-008     3.28605072e-008     0.00213012302       0.00327427573       9.68436918e-008     0.00113392366       1.60862474e-006     2.08804657e-007     4.64261396e-012     8.13628501e-012     1.48520703e-005     6.33530032e-006     0                   0                   0.989776916         9.11691181e-005     0.000692162103      2.40210299e-009     5.55060917e-008     0.0034639822        0.00573684856       1.75776244e-007     0.00212951444       5.23185507e-006     5.22478797e-007     1.48072622e-011     1.27189232e-011     7.24568109e-005     1.54535916e-005     0                   0                   
432000              11.0526316          1368                30000               0.774995752         483.763006          112503.279          13.7772686          8.65136256e-011     1.18522588          1.86324035          0.212544595         0.0422355248        16.0131546          1.00184475          1.00100992          3.98766369          0                   0                   0.988399052         9.67023321e-005     0.00527885058       3.68044837e-008     3.10393155e-008     0.00197420729       0.00310722615       9.5569999e-008      0.001122628         1.40478956e-006     1.89215293e-007     4.01887648e-012     7.59923596e-012     1.36249444e-005     5.95175425e-006     0                   0                   0.990241221         9.07953227e-005     0.000664588785      2.31677775e-009     5.24249801e-008     0.00321013627       0.00544365699       1.73448351e-007     0.00210810576       4.56848268e-006     4.73417683e-007     1.28167113e-011     1.18782886e-011     6.6464036e-005      1.45166687e-005     0                   0                   
432000              12.1578947          1368                30000               0.774996147         483.761797          112502.975          13.7773159          8.65148165e-011     1.1852253           1.863239            0.212543283         0.0422398083        16.0147786          1.00168978          1.00087205          3.98845842          0                   0                   0.989014436         9.62255676e-005     0.00503726061       3.53011753e-008     2.90051111e-008     0.00180381576       0.0029200477        9.40441706e-008     0.00110886818       1.19852438e-006     1.68161967e-007     3.38656134e-012     7.0082842e-012      1.23063492e-005     5.51469377e-006     0                   0                   0.99075727          9.03385191e-005     0.000634109143      2.22192177e-009     4.89842687e-008     0.00293277571       0.00511521379       1.70661843e-007     0.00208205598       3.89729734e-006     4.20699481e-007     1.07990822e-011     1.0953467e-011      6.00256902e-005     1.34492892e-005     0                   0                   
432000              13.2631579          1368                30000               0.774996573         483.760494          112502.646          13.7773669          8.65161011e-011     1.18522469          1.86323754          0.212541867         0.0422444342        16.0165325          1.00151978          1.00071933          3.98931977          0                   0                   0.989689747         9.56437455e-005     0.00477300171       3.36471825e-008     2.67578617e-008     0.00161986485       0.00271232772       9.22267241e-008     0.00109219047       9.95185079e-007     1.45955871e-007     2.76212103e-012     6.36490037e-012     1.09092298e-005     5.02165739e-006     0                   0                   0.991325207         8.97824602e-005     0.000600777454      2.11758448e-009     4.51841317e-008     0.00263340645       0.00475081861       1.67345398e-007     0.00205051667       3.23573514e-006     3.6510536e-007      8.8068996e-012      9.94681294e-012     5.32052465e-005     1.22455262e-005     0                   0                   
432000              14.3684211          1368                30000               0.774997026         483.759105          112502.296          13.7774213          8.65174698e-011     1.18522403          1.86323599          0.212540359         0.0422493676        16.0184029          1.00133508          1.00055144          3.99024374          0                   0                   0.990424442         9.49357208e-005     0.00448654949       3.18439187e-008     2.42995818e-008     0.00142336892       0.00248365938       9.00722514e-008     0.00107205783       8.00074029e-007     1.22982101e-007     2.16233033e-012     5.67033082e-012     9.44699187e-006     4.47073069e-006     0                   0                   0.991945275         8.91074189e-005     0.000564655789      2.00386211e-009     4.10282148e-008     0.00231369378       0.00434978313       1.63417023e-007     0.00201248393       2.60104921e-006     3.07601063e-007     6.89368869e-012     8.86033257e-012     4.60684071e-005     1.09007949e-005     0                   0                   
432000              15.4736842          1368                30000               0.774997504         483.757644          112501.927          13.7774785          8.65189102e-011     1.18522333          1.86323435          0.212538773         0.0422545627        16.0203726          1.00113624          1.00036801          3.99122581          0                   0                   0.991217889         9.40757931e-005     0.00417844626       2.98938395e-008     2.16352071e-008     0.00121544052       0.00223365896       8.75291613e-008     0.00104783798       6.1819397e-007      9.97080674e-008     1.60396161e-012     4.92525454e-012     7.93311731e-006     3.86097563e-006     0                   0                   0.992617886         8.82894276e-005     0.000525814725      1.88091697e-009     3.65251056e-008     0.00197546214       0.00391146129       1.587836e-007       0.0019667762        2.0095081e-006      2.49357723e-007     5.11293411e-012     7.69514675e-012     3.86812172e-005     9.41289731e-006     0                   0                   
432000              16.5789474          1368                30000               0.774997999         483.756127          112501.545          13.7775379          8.65204051e-011     1.18522262          1.86323266          0.212537126         0.0422599568        16.0224177          1.00092412          1.00016864          3.9922609           0                   0                   0.992069358         9.30326587e-005     0.00384930731       2.78008502e-008     1.87737126e-008     0.000997289581      0.00196198669       8.45396658e-008     0.00101879012       4.53908958e-007     7.66876077e-008     1.10349597e-012     4.12913771e-012     6.38068917e-006     3.19297619e-006     0                   0                   0.993343749         8.72993093e-005     0.000484334126      1.74900305e-009     3.16902124e-008     0.00162069333       0.00343528514       1.53340886e-007     0.00191200972       1.4752931e-006      1.9176188e-007      3.51715527e-012     6.45048183e-012     3.11077361e-005     7.78334897e-006     0                   0                   
432000              17.6842105          1368                30000               0.774998504         483.754581          112501.155          13.7775984          8.65219288e-011     1.18522188          1.86323093          0.212535447         0.0422654592        16.0245039          1.00070018          0.999952876         3.99334336          0                   0                   0.992978002         9.17681143e-005     0.00349982766       2.55708662e-008     1.57295521e-008     0.000770221646      0.00166837125       8.10402476e-008     0.000984050515      3.10455996e-007     5.4557384e-008      6.76949997e-013     3.2789643e-012      4.80182872e-006     2.46949555e-006     0                   0                   0.994124123         8.61014847e-005     0.000440303971      1.60850119e-009     2.65481827e-008     0.00125152273       0.00292080719       1.46974387e-007     0.0018465719        1.00891149e-006     1.36406192e-007     2.15735114e-012     5.12168584e-012     2.34072795e-005     6.01897483e-006     0                   0                   
432000              18.7894737          1368                30000               0.774999004         483.753051          112500.769          13.7776583          8.65234374e-011     1.18522116          1.86322922          0.212533785         0.0422709275        16.0265771          1.00046703          0.999720231         3.99446686          0                   0                   0.993942847         9.02357919e-005     0.00313078859       2.32126638e-008     1.25245508e-008     0.000535634416      0.00135263845       7.69633098e-008     0.000942616745      1.89210362e-007     3.40213232e-008     3.40005752e-013     2.36657521e-012     3.20706264e-006     1.69621641e-006     0                   0                   0.994961353         8.465283e-005       0.000393825198      1.45997273e-009     2.11360786e-008     0.000870232521      0.00236774941       1.39562406e-007     0.00176859256       6.14811167e-007     8.50502434e-008     1.08341371e-012     3.69607157e-012     1.56313156e-005     4.13370381e-006     0                   0                   
432000              19.8947368          1368                30000               0.774999469         483.751627          112500.41           13.7777141          8.65248414e-011     1.18522048          1.86322763          0.212532239         0.042276111         16.0285424          1.00022978          0.99947017          3.99562445          0                   0                   0.994962775         8.83820262e-005     0.00274306296       2.07395399e-008     9.19049347e-009     0.000295012574      0.00101474414       7.22428106e-008     0.000893329656      8.85377729e-008     1.58181689e-008     1.0891119e-013      1.37199253e-012     1.60466083e-006     8.8250271e-007      0                   0                   0.995860207         8.29035921e-005     0.000345010475      1.30426436e-009     1.55077159e-008     0.000479241159      0.00177605866       1.30986366e-007     0.00167591173       2.87655162e-007     3.95391489e-008     3.46998273e-013     2.14248878e-012     7.82020412e-006     2.15040811e-006     0                   0                   
432000              21                  1368                30000               0.774999819         483.750553          112500.14           13.7777561          8.65258992e-011     1.18521997          1.86322643          0.212531073         0.0422804807        16.0301991          1                   0.999202106         3.99680842          0                   0                   0.996036513         8.61609684e-005     0.00233761505       1.81734856e-008     5.77241226e-009     4.9920851e-005      0.000654809929      6.68359051e-008     0.000834844458      1.94608481e-009     6.62886724e-010     7.60253797e-015     6.61730834e-014     1.52811234e-011     4.20842875e-008     0                   0                   0.99683188          8.08118555e-005     0.000293984621      1.14277269e-009     9.73915903e-009     8.10868959e-005     0.00114596439       1.21170362e-007     0.00156602998       6.32208678e-009     1.65678266e-009     2.42196866e-014     1.03324495e-013     7.44638067e-011     1.02536841e-007     0                   0                   
