time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
144000              0                   1368                30000               0.774997965         483.762837          112503.237          13.7772752          8.65137916e-011     1.1852258           1.86324016          0.212544412         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395572          0                   0                   0.985613955         9.83086636e-005     0.00638109214       4.35430862e-008     4.00169464e-008     0.002777816         0.00392813054       1.01056982e-007     0.00116968799       2.60873648e-006     2.92174318e-007     7.69067304e-012     1.03362042e-011     2.01556492e-005     7.76842913e-006     0                   0                   0.987920203         9.23473981e-005     0.000803738916      2.74226356e-009     6.76201961e-008     0.00451898119       0.00688509824       1.83493744e-007     0.00219752031       8.48784159e-006     7.31369125e-007     2.45381961e-011     1.61640939e-011     9.83682861e-005     1.89566471e-005     0                   0                   
144000              1.10526316          1368                30000               0.774997965         483.762837          112503.237          13.7772752          8.65137916e-011     1.1852258           1.86324016          0.212544412         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395572          0                   0                   0.985613955         9.83086636e-005     0.00638109214       4.35430862e-008     4.00169464e-008     0.002777816         0.00392813054       1.01056982e-007     0.00116968799       2.60873648e-006     2.92174318e-007     7.69067304e-012     1.03362042e-011     2.01556492e-005     7.76842913e-006     0                   0                   0.987920203         9.23473981e-005     0.000803738916      2.74226356e-009     6.76201961e-008     0.00451898119       0.00688509824       1.83493744e-007     0.00219752031       8.48784159e-006     7.31369125e-007     2.45381961e-011     1.61640939e-011     9.83682861e-005     1.89566471e-005     0                   0                   
144000              2.21052632          1368                30000               0.774997979         483.762748          112503.214          13.7772787          8.65138799e-011     1.18522575          1.86324006          0.212544315         0.0422159208        16.0057219          1.00252912          1.00160601          3.98404038          0                   0                   0.985676109         9.82815509e-005     0.00635634197       4.33940816e-008     3.98215028e-008     0.00275930995       0.00391029331       1.00957895e-007     0.00116888312       2.57675841e-006     2.8976746e-007      7.59344052e-012     1.02739527e-011     1.99996184e-005     7.7308839e-006      0                   0                   0.987971778         9.23209272e-005     0.000800612784      2.73284986e-009     6.72892072e-008     0.00448882662       0.00685375933       1.83311836e-007     0.00219598435       8.38370604e-006     7.25336419e-007     2.42276989e-011     1.60665687e-011     9.7605729e-005      1.88648239e-005     0                   0                   
144000              3.31578947          1368                30000               0.774998008         483.762569          112503.169          13.7772857          8.65140562e-011     1.18522567          1.86323986          0.21254412          0.0422168358        16.0060688          1.00249797          1.00157928          3.98420939          0                   0                   0.985800383         9.82262533e-005     0.00630687523       4.3095946e-008      3.94299748e-008     0.00272238541       0.00387456118       1.00756786e-007     0.00116724292       2.5135474e-006      2.84967275e-007     7.40120838e-012     1.01496474e-011     1.96890677e-005     7.65540053e-006     0                   0                   0.988074927         9.22669837e-005     0.000794364988      2.71401521e-009     6.66261708e-008     0.00442866205       0.00679098273       1.82942713e-007     0.00219285537       8.17786633e-006     7.13305292e-007     2.36138495e-011     1.58718341e-011     9.60880413e-005     1.86802253e-005     0                   0                   
144000              4.42105263          1368                30000               0.77499805          483.762301          112503.102          13.7772962          8.65143196e-011     1.18522554          1.86323956          0.21254383          0.0422182042        16.0065877          1.00245126          1.00153911          3.98446216          0                   0                   0.985986708         9.81405937e-005     0.00623275961       4.26484347e-008     3.88411094e-008     0.00266721782       0.00382081963       1.00447722e-007     0.00116470562       2.42058227e-006     2.7780171e-007      7.11840646e-012     9.96368305e-012     1.92270119e-005     7.54119367e-006     0                   0                   0.988229649         9.21835328e-005     0.000785004514      2.68574563e-009     6.56290175e-008     0.00433877709       0.00669657231       1.82375638e-007     0.00218801772       7.87514753e-006     6.95346533e-007     2.27108226e-011     1.55805213e-011     9.38300406e-005     1.84009484e-005     0                   0                   
144000              5.52631579          1368                30000               0.774998106         483.761947          112503.012          13.7773101          8.65146692e-011     1.18522537          1.86323917          0.212543445         0.0422200214        16.0072766          1.00238897          1.00148545          3.98479778          0                   0                   0.986234981         9.80212217e-005     0.00613409775       4.20512011e-008     3.80530997e-008     0.00259407108       0.00374889897       1.0002164e-007      0.0011611765        2.30005249e-006     2.68314967e-007     6.75158964e-012     9.71665033e-012     1.86179547e-005     7.38708799e-006     0                   0                   0.988435941         9.20674438e-005     0.000772544984      2.64802142e-009     6.42947664e-008     0.00421960729       0.00657023752       1.81594215e-007     0.00218129401       7.48269262e-006     6.71572009e-007     2.15395897e-011     1.51935746e-011     9.08538605e-005     1.80241459e-005     0                   0                   
144000              6.63157895          1368                30000               0.774998176         483.761506          112502.901          13.7773273          8.65151033e-011     1.18522517          1.86323867          0.212542967         0.0422222806        16.0081332          1.00231113          1.00141817          3.98521502          0                   0                   0.986545059         9.78635087e-005     0.00601102865       4.13038237e-008     3.7063678e-008      0.00250329842       0.00365857691       9.94661514e-008     0.00115652528       2.15482312e-006     2.56570382e-007     6.30933e-012        9.40933359e-012     1.78678638e-005     7.19152589e-006     0                   0                   0.988693806         9.19143919e-005     0.000757004818      2.60081888e-009     6.26196822e-008     0.00407173542       0.00641159798       1.80576036e-007     0.00217244036       7.00984712e-006     6.42141842e-007     2.01275722e-011     1.47122473e-011     8.71888221e-005     1.75460447e-005     0                   0                   
144000              7.73684211          1368                30000               0.774998259         483.760982          112502.769          13.7773478          8.65156202e-011     1.18522492          1.86323809          0.212542397         0.0422249731        16.009154           1.00221775          1.00133715          3.98571232          0                   0                   0.986916758         9.76614014e-005     0.00586372949       4.04058451e-008     3.58702488e-008     0.00239534353       0.0035495822        9.87652876e-008     0.00115058272       1.98838713e-006     2.4265448e-007      5.80207323e-012     9.04270554e-012     1.6984131e-005      6.95258534e-006     0                   0                   0.989003247         9.17187218e-005     0.000738407466      2.54411273e-009     6.05994999e-008     0.00389589315       0.00622018984       1.79292218e-007     0.00216113991       6.46800235e-006     6.07274533e-007     1.85081778e-011     1.41380934e-011     8.2871236e-005      1.69619906e-005     0                   0                   
144000              8.84210526          1368                30000               0.774998355         483.760376          112502.616          13.7773716          8.65162173e-011     1.18522463          1.86323741          0.212541739         0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349851         9.74072278e-005     0.00569241806       3.93568267e-008     3.44700715e-008     0.00227074182       0.00342159948       9.78991795e-008     0.00114313608       1.80480401e-006     2.26682367e-007     5.24195943e-012     8.61791742e-012     1.59755137e-005     6.66801531e-006     0                   0                   0.989364276         9.14732672e-005     0.000716781696      2.47787958e-009     5.82297335e-008     0.00369296298       0.00599547419       1.77706832e-007     0.00214699452       5.87039384e-006     5.67260391e-007     1.67202235e-011     1.34729516e-011     7.79441063e-005     1.62665347e-005     0                   0                   
144000              9.94736842          1368                30000               0.774998464         483.759692          112502.444          13.7773984          8.65168919e-011     1.18522431          1.86323664          0.212540996         0.0422316108        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844059         9.70914471e-005     0.00549735559       3.81564231e-008     3.28605034e-008     0.00213012186       0.00327427538       9.68436896e-008     0.00113392364       1.60862309e-006     2.08804559e-007     4.64260898e-012     8.13628071e-012     1.48520484e-005     6.33529848e-006     0                   0                   0.989776919         9.11691177e-005     0.000692161944      2.40210257e-009     5.55060854e-008     0.00346398031       0.00573684795       1.7577624e-007      0.00212951441       5.23184971e-006     5.22478552e-007     1.48072462e-011     1.27189165e-011     7.24567041e-005     1.54535871e-005     0                   0                   
