time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            CH4_ToE(5)          CH4_FiE(6)          CH4_KnE(7)          CH4_Fi(8)           CH4_Kn(9)           CH3_ToE(10)         CH3_FiE(11)         CH3_KnE(12)         CH3_Fi(13)          CH3_Kn(14)          H2_ToE(15)          H2_FiE(16)          H2_KnE(17)          H2_Fi(18)           H2_Kn(19)           H_ToE(20)           H_FiE(21)           H_KnE(22)           H_Fi(23)            H_Kn(24)            C2H3_ToE(25)        C2H3_FiE(26)        C2H3_KnE(27)        C2H3_Fi(28)         C2H3_Kn(29)         C2H2_ToE(30)        C2H2_FiE(31)        C2H2_KnE(32)        C2H2_Fi(33)         C2H2_Kn(34)         C2H4_ToE(35)        C2H4_FiE(36)        C2H4_KnE(37)        C2H4_Fi(38)         C2H4_Kn(39)         C2H5_ToE(40)        C2H5_FiE(41)        C2H5_KnE(42)        C2H5_Fi(43)         C2H5_Kn(44)         C2H6_ToE(45)        C2H6_FiE(46)        C2H6_KnE(47)        C2H6_Fi(48)         C2H6_Kn(49)         C4H4_ToE(50)        C4H4_FiE(51)        C4H4_KnE(52)        C4H4_Fi(53)         C4H4_Kn(54)         C3H4_ToE(55)        C3H4_FiE(56)        C3H4_KnE(57)        C3H4_Fi(58)         C3H4_Kn(59)         C4H3_ToE(60)        C4H3_FiE(61)        C4H3_KnE(62)        C4H3_Fi(63)         C4H3_Kn(64)         C2H_ToE(65)         C2H_FiE(66)         C2H_KnE(67)         C2H_Fi(68)          C2H_Kn(69)          C6H6_ToE(70)        C6H6_FiE(71)        C6H6_KnE(72)        C6H6_Fi(73)         C6H6_Kn(74)         C3H3_ToE(75)        C3H3_FiE(76)        C3H3_KnE(77)        C3H3_Fi(78)         C3H3_Kn(79)         AR_ToE(80)          AR_FiE(81)          AR_KnE(82)          AR_Fi(83)           AR_Kn(84)           N2_ToE(85)          N2_FiE(86)          N2_KnE(87)          N2_Fi(88)           N2_Kn(89)           
252000              0                   1368                30000               0.000710385775      0.000824483852      0.00513331702       0.0012609058        0.0123414408        0.000621514591      0.000704033934      0.00530260359       0.00107669843       0.012748437         0.00183057102       0.00209546452       0.0144809017        0.00320465144       0.0348147584        0.00292298205       0.00340964033       0.0204790876        0.00521445661       0.0492355035        0.000485592087      0.000553585519      0.00395356931       0.000846613539      0.00950510976       0.00048940436       0.000557065096      0.00402936925       0.000851934951      0.00968734679       0.000483713191      0.000552567258      0.0038818923        0.000845056284      0.00933278501       0.000450318654      0.000510606244      0.00381397752       0.000780884154      0.00916950535       0.000446838339      0.000507293845      0.00374950696       0.00077581841       0.00901450623       0.00032659774       0.000368881982      0.00284919432       0.000564141346      0.00684998861       0.000383001866      0.000434197096      0.00324831626       0.000664029544      0.00780955135       0.000327638159      0.000369742557      0.00287717617       0.000565457448      0.00691726213       0.000494269955      0.000561842158      0.00410970316       0.000859240644      0.00988048434       0.000293776499      0.000336237112      0.00232635742       0.00051421665       0.00559299228       0.000384823891      0.000435798821      0.00328996622       0.000666479106      0.00790968553       0.000550082085      0.000662028703      0.00325306951       0.00101245868       0.00782097905       0.000568008333      0.000665285116      0.00388466267       0.0010174388        0.00933944549       
252000              1.10526316          1368                30000               0.000710385775      0.000824483852      0.00513331702       0.0012609058        0.0123414408        0.000621514591      0.000704033934      0.00530260359       0.00107669843       0.012748437         0.00183057102       0.00209546452       0.0144809017        0.00320465144       0.0348147584        0.00292298205       0.00340964033       0.0204790876        0.00521445661       0.0492355035        0.000485592087      0.000553585519      0.00395356931       0.000846613539      0.00950510976       0.00048940436       0.000557065096      0.00402936925       0.000851934951      0.00968734679       0.000483713191      0.000552567258      0.0038818923        0.000845056284      0.00933278501       0.000450318654      0.000510606244      0.00381397752       0.000780884154      0.00916950535       0.000446838339      0.000507293845      0.00374950696       0.00077581841       0.00901450623       0.00032659774       0.000368881982      0.00284919432       0.000564141346      0.00684998861       0.000383001866      0.000434197096      0.00324831626       0.000664029544      0.00780955135       0.000327638159      0.000369742557      0.00287717617       0.000565457448      0.00691726213       0.000494269955      0.000561842158      0.00410970316       0.000859240644      0.00988048434       0.000293776499      0.000336237112      0.00232635742       0.00051421665       0.00559299228       0.000384823891      0.000435798821      0.00328996622       0.000666479106      0.00790968553       0.000550082085      0.000662028703      0.00325306951       0.00101245868       0.00782097905       0.000568008333      0.000665285116      0.00388466267       0.0010174388        0.00933944549       
252000              2.21052632          1368                30000               0.000710340788      0.000824423225      0.00513331813       0.00126081301       0.0123414427        0.000621511165      0.000704029517      0.00530260474       0.00107669162       0.0127484389        0.00183054645       0.00209543225       0.0144809049        0.00320460192       0.0348147637        0.00292297122       0.00340962546       0.0204790921        0.00521443359       0.049235511         0.000485589884      0.00055358264       0.00395357017       0.00084660909       0.0095051112        0.000489404689      0.000557065505      0.00402937012       0.000851935531      0.00968734826       0.000483714264      0.000552568641      0.00388189314       0.000845058354      0.00933278643       0.000450316664      0.000510603672      0.00381397835       0.000780880178      0.00916950674       0.000446836523      0.00050729149       0.00374950777       0.000775814767      0.0090145076        0.000326596647      0.000368880577      0.00284919494       0.000564139168      0.00684998965       0.000383000369      0.000434195159      0.00324831696       0.000664026547      0.00780955253       0.00032763704       0.000369741122      0.00287717679       0.000565455223      0.00691726318       0.000494267638      0.000561839148      0.00410970405       0.000859235994      0.00988048584       0.000293775822      0.000336236214      0.00232635792       0.00051421525       0.00559299313       0.000384822374      0.000435796864      0.00328996693       0.000666476078      0.00790968674       0.000550080153      0.000662025875      0.00325307021       0.0010124543        0.00782098024       0.000568005829      0.000665281656      0.00388466351       0.00101743346       0.00933944691       
252000              3.31578947          1368                30000               0.000710248902      0.000824299401      0.00513332034       0.00126062351       0.0123414464        0.000621504327      0.000704020703      0.00530260703       0.00107667802       0.0127484428        0.00183049736       0.00209536779       0.0144809111        0.003204503         0.0348147743        0.00292294959       0.00340959579       0.0204791009        0.00521438765       0.0492355259        0.00048558549       0.000553576896      0.00395357187       0.000846600215      0.00950511408       0.000489405345      0.000557066322      0.00402937186       0.00085193669       0.0096873512        0.000483716432      0.000552571436      0.00388189481       0.000845062539      0.00933278925       0.000450312696      0.000510598541      0.00381397999       0.000780872247      0.00916950952       0.000446832907      0.000507286799      0.00374950939       0.00077580751       0.00901451033       0.000326594469      0.000368877779      0.00284919616       0.000564134828      0.00684999172       0.000382997383      0.000434191297      0.00324831836       0.00066402057       0.0078095549        0.00032763481       0.000369738262      0.00287717803       0.000565450788      0.00691726528       0.000494263016      0.000561833142      0.00410970582       0.000859226718      0.00988048883       0.000293774473      0.000336234427      0.00232635893       0.000514212461      0.00559299482       0.000384819351      0.000435792961      0.00328996835       0.000666470039      0.00790968913       0.0005500763        0.000662020236      0.00325307162       0.00101244557       0.00782098261       0.000568000833      0.000665274754      0.00388466519       0.00101742279       0.00933944974       
252000              4.42105263          1368                30000               0.000710106159      0.000824107055      0.00513332365       0.00126032915       0.012341452         0.000621494103      0.000704007523      0.00530261044       0.0010766577        0.0127484485        0.00183042384       0.00209527126       0.0144809204        0.00320435487       0.03481479          0.00292291724       0.0034095514        0.0204791141        0.00521431894       0.0492355482        0.000485578927      0.000553568316      0.00395357442       0.00084658696       0.00950511839       0.000489406327      0.000557067545      0.00402937445       0.000851938424      0.00968735559       0.000483719738      0.000552575699      0.00388189732       0.000845068924      0.00933279348       0.00045030677       0.000510590878      0.00381398245       0.000780860404      0.00916951368       0.000446827521      0.000507279813      0.0037495118        0.000775796703      0.00901451441       0.000326591222      0.000368873606      0.002849198         0.000564128356      0.00684999483       0.000382992928      0.000434185534      0.00324832045       0.00066401165       0.00780955844       0.000327631486      0.000369733997      0.00287717988       0.000565444176      0.00691726841       0.000494256111      0.000561824171      0.00410970847       0.000859212862      0.00988049331       0.000293772467      0.000336231767      0.00232636043       0.000514208312      0.00559299736       0.000384814839      0.000435787138      0.00328997047       0.000666461027      0.00790969272       0.000550070551      0.000662011823      0.00325307371       0.00101243254       0.00782098615       0.000567993372      0.000665264445      0.00388466769       0.00101740686       0.00933945397       
252000              5.52631579          1368                30000               0.000709906256      0.000823837714      0.00513332804       0.00125991697       0.0123414594        0.000621480534      0.000703990033      0.00530261498       0.00107663072       0.0127484562        0.00183032606       0.00209514288       0.0144809328        0.00320415785       0.034814811         0.00292287429       0.00340949247       0.0204791316        0.00521422772       0.0492355778        0.00048557023       0.000553556946      0.0039535778        0.000846569392      0.0095051241        0.000489407633      0.000557069171      0.0040293779        0.000851940731      0.00968736141       0.000483724247      0.000552581516      0.00388190063       0.00084507764       0.00933279909       0.000450298918      0.000510580725      0.00381398571       0.000780844711      0.00916951919       0.000446820414      0.000507270594      0.00374951501       0.000775782441      0.00901451983       0.00032658693       0.000368868089      0.00284920044       0.000564119801      0.00684999895       0.000382987031      0.000434177906      0.00324832323       0.000663999844      0.00780956313       0.000327627091      0.00036972836       0.00287718234       0.000565435435      0.00691727257       0.000494246958      0.000561812279      0.00410971199       0.000859194493      0.00988049925       0.000293769822      0.000336228261      0.00232636241       0.000514202842      0.00559300072       0.000384808868      0.00043577943       0.00328997328       0.000666449098      0.00790969747       0.000550062945      0.00066200069       0.00325307649       0.0010124153        0.00782099085       0.000567983483      0.000665250782      0.00388467101       0.00101738575       0.00933945958       
252000              6.63157895          1368                30000               0.000709640056      0.000823479095      0.00513333349       0.0012593682        0.0123414687        0.000621463676      0.000703968301      0.00530262061       0.0010765972        0.0127484657        0.00183020422       0.00209498291       0.0144809482        0.00320391236       0.0348148369        0.0029228209        0.00340941922       0.0204791533        0.00521411432       0.0492356146        0.000485559443      0.000553542845      0.003953582         0.000846547605      0.0095051312        0.000489409261      0.000557071198      0.00402938218       0.000851943607      0.00968736864       0.000483730044      0.000552588998      0.00388190476       0.000845088862      0.00933280606       0.000450289184      0.000510568137      0.00381398976       0.000780825256      0.00916952603       0.000446811651      0.000507259227      0.00374951899       0.000775764852      0.00901452656       0.000326581625      0.000368861271      0.00284920346       0.000564109225      0.00685000406       0.00038297973       0.000434168461      0.00324832668       0.000663985225      0.00780956896       0.00032762166       0.000369721393      0.0028771854        0.000565424632      0.00691727773       0.000494235603      0.000561797526      0.00410971635       0.000859171705      0.00988050662       0.000293766567      0.000336223945      0.00232636489       0.000514196106      0.00559300489       0.000384801474      0.000435769887      0.00328997677       0.000666434328      0.00790970337       0.000550053531      0.000661986912      0.00325307995       0.00101239396       0.00782099669       0.000567971218      0.000665233836      0.00388467514       0.00101735957       0.00933946656       
252000              7.73684211          1368                30000               0.000709294833      0.000823014097      0.00513333998       0.00125865667       0.0123414796        0.000621443598      0.000703942421      0.00530262731       0.00107655729       0.0127484771        0.00183005858       0.00209479171       0.0144809665        0.00320361895       0.0348148679        0.00292275727       0.00340933193       0.0204791792        0.00521397919       0.0492356583        0.000485546626      0.000553526091      0.00395358699       0.000846521717      0.00950513965       0.000489411208      0.000557073623      0.00402938727       0.000851947049      0.00968737725       0.00048373724       0.000552598288      0.00388190966       0.000845102805      0.00933281435       0.000450277623      0.000510553187      0.00381399458       0.000780802148      0.00916953418       0.000446801315      0.000507245818      0.00374952373       0.000775744103      0.00901453457       0.000326575348      0.000368853203      0.00284920706       0.000564096711      0.00685001015       0.000382971074      0.000434157262      0.00324833078       0.000663967891      0.0078095759        0.000327615234      0.00036971315       0.00287718904       0.000565411849      0.00691728388       0.000494222107      0.000561779991      0.00410972154       0.000859144619      0.0098805154        0.000293762735      0.000336218864      0.00232636783       0.000514188174      0.00559300986       0.000384792708      0.000435758572      0.00328998093       0.000666416815      0.0079097104        0.000550042375      0.000661970584      0.00325308406       0.00101236867       0.00782100364       0.000567956645      0.0006652137        0.00388468005       0.00101732846       0.00933947486       
252000              8.84210526          1368                30000               0.000708853123      0.000822419264      0.00513334747       0.00125774652       0.0123414923        0.000621420387      0.000703912501      0.00530263505       0.00107651114       0.0127484901        0.00182988948       0.00209456971       0.0144809877        0.00320327828       0.0348149036        0.00292268366       0.00340923094       0.0204792091        0.00521382285       0.0492357089        0.000485531852      0.000553506776      0.00395359277       0.000846491872      0.00950514941       0.000489413472      0.000557076444      0.00402939316       0.000851951056      0.0096873872        0.000483745961      0.000552609555      0.00388191533       0.00084511973       0.00933282394       0.000450264302      0.000510535962      0.00381400015       0.000780775523      0.0091695436        0.000446789509      0.000507230501      0.0037495292        0.000775720398      0.00901454383       0.00032656815       0.000368843951      0.00284921123       0.000564082357      0.00685001718       0.00038296112       0.000434144385      0.00324833553       0.000663947958      0.00780958392       0.000327607867      0.000369703697      0.00287719324       0.000565397189      0.00691729098       0.000494206541      0.000561759767      0.00410972755       0.000859113379      0.00988052555       0.000293758368      0.000336213073      0.00232637122       0.000514179131      0.00559301561       0.000384782628      0.000435745561      0.00328998574       0.000666396677      0.00790971853       0.000550029556      0.00066195182       0.00325308881       0.00101233961       0.00782101167       0.000567939844      0.000665190486      0.00388468572       0.00101729259       0.00933948445       
252000              9.94736842          1368                30000               0.000708290992      0.000821662465      0.00513335594       0.00125658862       0.0123415066        0.000621394146      0.000703878677      0.0053026438        0.00107645897       0.0127485049        0.00182969731       0.00209431743       0.0144810115        0.00320289116       0.034814944         0.00292260037       0.00340911667       0.0204792429        0.00521364598       0.049235766         0.000485515205      0.000553485014      0.00395359929       0.000846458246      0.00950516043       0.000489416054      0.000557079663      0.0040293998        0.00085195563       0.00968739843       0.00048375636       0.000552622996      0.00388192174       0.00084513994       0.00933283476       0.000450249303      0.000510516566      0.00381400644       0.000780745541      0.00916955423       0.000446776357      0.000507213438      0.00374953539       0.000775693986      0.00901455429       0.000326560092      0.000368833593      0.00284921593       0.000564066285      0.00685002512       0.00038294994       0.000434129921      0.00324834089       0.000663925567      0.00780959298       0.000327599619      0.000369693115      0.00287719799       0.000565380774      0.00691729901       0.000494188994      0.000561736968      0.00410973433       0.000859078161      0.00988053701       0.000293753517      0.000336206639      0.00232637506       0.000514169082      0.00559302209       0.000384771307      0.000435730947      0.00328999116       0.000666374055      0.0079097277        0.00055001517       0.000661930761      0.00325309418       0.00101230699       0.00782102074       0.000567920913      0.000665164328      0.00388469213       0.00101725217       0.00933949528       
