time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
324000              0                   1368                30000               0.774995422         483.760035          112502.53           13.7773849          8.65165535e-011     1.18522447          1.86323703          0.212541369         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613945         9.83086653e-005     0.00638109616       4.35431086e-008     4.00169703e-008     0.00277781928       0.00392813278       1.0105699e-007      0.00116968804       2.60874219e-006     2.92174681e-007     7.69069049e-012     1.03362154e-011     2.01556885e-005     7.76843479e-006     0                   0                   0.987920194         9.23473997e-005     0.000803739423      2.74226498e-009     6.76202366e-008     0.00451898654       0.00688510218       1.83493758e-007     0.00219752041       8.48786018e-006     7.31370036e-007     2.45382519e-011     1.61641115e-011     9.83684778e-005     1.8956661e-005      0                   0                   
324000              1.10526316          1368                30000               0.774995422         483.760035          112502.53           13.7773849          8.65165535e-011     1.18522447          1.86323703          0.212541369         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613945         9.83086653e-005     0.00638109616       4.35431086e-008     4.00169703e-008     0.00277781928       0.00392813278       1.0105699e-007      0.00116968804       2.60874219e-006     2.92174681e-007     7.69069049e-012     1.03362154e-011     2.01556885e-005     7.76843479e-006     0                   0                   0.987920194         9.23473997e-005     0.000803739423      2.74226498e-009     6.76202366e-008     0.00451898654       0.00688510218       1.83493758e-007     0.00219752041       8.48786018e-006     7.31370036e-007     2.45382519e-011     1.61641115e-011     9.83684778e-005     1.8956661e-005      0                   0                   
324000              2.21052632          1368                30000               0.774995454         483.759965          112502.513          13.7773877          8.65166225e-011     1.18522444          1.86323695          0.212541293         0.0422159208        16.0057219          1.00252912          1.00160601          3.98404037          0                   0                   0.9856761           9.82815525e-005     0.00635634587       4.33941034e-008     3.9821526e-008      0.00275931314       0.00391029548       1.00957902e-007     0.00116888317       2.57676393e-006     2.89767813e-007     7.5934574e-012      1.02739637e-011     1.99996568e-005     7.73088942e-006     0                   0                   0.987971769         9.23209288e-005     0.000800613277      2.73285124e-009     6.72892465e-008     0.00448883182       0.00685376315       1.8331185e-007      0.00219598445       8.38372403e-006     7.25337303e-007     2.42277527e-011     1.60665858e-011     9.76059164e-005     1.88648374e-005     0                   0                   
324000              3.31578947          1368                30000               0.774995517         483.759825          112502.477          13.7773931          8.65167603e-011     1.18522437          1.86323679          0.212541141         0.0422168358        16.0060688          1.00249797          1.00157928          3.98420938          0                   0                   0.985800374         9.82262549e-005     0.00630687892       4.30959666e-008     3.94299966e-008     0.00272238843       0.00387456322       1.00756793e-007     0.00116724297       2.51355256e-006     2.84967606e-007     7.40122416e-012     1.01496578e-011     1.96891044e-005     7.65540577e-006     0                   0                   0.988074919         9.22669853e-005     0.000794365453      2.71401651e-009     6.66262076e-008     0.00442866697       0.00679098632       1.82942726e-007     0.00219285547       8.17788314e-006     7.13306122e-007     2.36138999e-011     1.58718503e-011     9.608822e-005       1.86802381e-005     0                   0                   
324000              4.42105263          1368                30000               0.774995613         483.759616          112502.425          13.7774013          8.65169662e-011     1.18522427          1.86323656          0.212540914         0.0422182043        16.0065877          1.00245126          1.00153912          3.98446215          0                   0                   0.9859867           9.81405952e-005     0.00623276299       4.26484535e-008     3.88411291e-008     0.00266722059       0.00382082148       1.00447729e-007     0.00116470567       2.42058692e-006     2.7780201e-007      7.11842066e-012     9.96369258e-012     1.92270459e-005     7.5411985e-006      0                   0                   0.988229641         9.21835343e-005     0.00078500494       2.68574682e-009     6.56290508e-008     0.0043387816        0.00669657555       1.8237565e-007      0.00218801781       7.87516267e-006     6.95347287e-007     2.27108679e-011     1.55805362e-011     9.38302069e-005     1.84009602e-005     0                   0                   
324000              5.52631579          1368                30000               0.774995739         483.759339          112502.355          13.7774122          8.65172395e-011     1.18522414          1.86323625          0.212540613         0.0422200214        16.0072766          1.00238897          1.00148545          3.98479777          0                   0                   0.986234974         9.80212231e-005     0.00613410072       4.20512177e-008     3.80531167e-008     0.00259407352       0.00374890057       1.00021646e-007     0.00116117654       2.30005651e-006     2.68315229e-007     6.75160188e-012     9.71665879e-012     1.86179855e-005     7.38709229e-006     0                   0                   0.988435935         9.20674451e-005     0.000772545358      2.64802246e-009     6.42947952e-008     0.00421961127       0.00657024032       1.81594226e-007     0.00218129409       7.48270569e-006     6.71572665e-007     2.15396288e-011     1.51935878e-011     9.08540108e-005     1.80241564e-005     0                   0                   
324000              6.63157895          1368                30000               0.774995896         483.758994          112502.268          13.7774256          8.65175789e-011     1.18522397          1.86323586          0.212540239         0.0422222806        16.0081332          1.00231113          1.00141817          3.98521501          0                   0                   0.986545053         9.78635099e-005     0.00601103114       4.13038376e-008     3.70636918e-008     0.00250330049       0.00365857821       9.94661567e-008     0.00115652532       2.15482641e-006     2.56570598e-007     6.30934002e-012     9.40934078e-012     1.78678907e-005     7.19152954e-006     0                   0                   0.9886938           9.1914393e-005      0.000757005132      2.60081975e-009     6.26197056e-008     0.00407173877       0.00641160026       1.80576046e-007     0.00217244042       7.00985783e-006     6.42142383e-007     2.01276042e-011     1.47122585e-011     8.71889538e-005     1.75460536e-005     0                   0                   
324000              7.73684211          1368                30000               0.774996083         483.758585          112502.165          13.7774417          8.6517983e-011      1.18522378          1.86323541          0.212539794         0.0422249731        16.009154           1.00221775          1.00133715          3.98571231          0                   0                   0.986916753         9.76614023e-005     0.00586373145       4.0405856e-008      3.5870259e-008      0.00239534517       0.00354958317       9.87652918e-008     0.00115058275       1.98838965e-006     2.42654646e-007     5.8020809e-012      9.0427113e-012      1.69841537e-005     6.95258824e-006     0                   0                   0.989003242         9.17187227e-005     0.000738407713      2.54411341e-009     6.05995173e-008     0.00389589581       0.00622019152       1.79292226e-007     0.00216113997       6.46801056e-006     6.07274949e-007     1.85082022e-011     1.41381024e-011     8.28713469e-005     1.69619976e-005     0                   0                   
324000              8.84210526          1368                30000               0.774996299         483.758111          112502.045          13.7774602          8.65184498e-011     1.18522356          1.86323488          0.21253928          0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349847         9.74072284e-005     0.00569241944       3.93568343e-008     3.44700779e-008     0.002270743         0.00342160007       9.78991824e-008     0.0011431361        1.80480577e-006     2.26682481e-007     5.24196475e-012     8.61792166e-012     1.59755319e-005     6.66801736e-006     0                   0                   0.989364273         9.14732679e-005     0.00071678187       2.47788006e-009     5.82297442e-008     0.00369296491       0.00599547524       1.77706838e-007     0.00214699456       5.87039955e-006     5.67260675e-007     1.67202405e-011     1.34729583e-011     7.79441953e-005     1.62665397e-005     0                   0                   
324000              9.94736842          1368                30000               0.774996543         483.757576          112501.91           13.7774812          8.65189771e-011     1.1852233           1.86323428          0.212538699         0.0422316108        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844058         9.70914474e-005     0.00549735638       3.81564273e-008     3.28605058e-008     0.00213012258       0.0032742756        9.6843691e-008      0.00113392365       1.60862412e-006     2.0880462e-007      4.64261209e-012     8.13628339e-012     1.48520621e-005     6.33529963e-006     0                   0                   0.989776917         9.11691179e-005     0.000692162043      2.40210283e-009     5.55060893e-008     0.00346398149       0.00573684833       1.75776242e-007     0.00212951443       5.23185306e-006     5.22478705e-007     1.48072562e-011     1.27189207e-011     7.24567709e-005     1.54535899e-005     0                   0                   
324000              11.0526316          1368                30000               0.774996814         483.756982          112501.761          13.7775044          8.65195621e-011     1.18522302          1.86323361          0.212538054         0.0422355248        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023322e-005     0.00527885045       3.68044831e-008     3.10393165e-008     0.00197420712       0.00310722625       9.55699992e-008     0.001122628         1.40478932e-006     1.89215286e-007     4.01887577e-012     7.59923527e-012     1.36249388e-005     5.95175411e-006     0                   0                   0.990241221         9.07953228e-005     0.000664588769      2.31677771e-009     5.24249817e-008     0.003210136         0.00544365715       1.73448352e-007     0.00210810576       4.56848192e-006     4.73417665e-007     1.2816709e-011      1.18782875e-011     6.64640089e-005     1.45166684e-005     0                   0                   
324000              12.1578947          1368                30000               0.77499711          483.756334          112501.597          13.7775298          8.65202016e-011     1.18522271          1.86323289          0.21253735          0.0422398083        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014436         9.6225568e-005      0.0050372608        3.53011765e-008     2.90051143e-008     0.00180381584       0.002920048         9.40441718e-008     0.00110886819       1.19852446e-006     1.68161986e-007     3.38656157e-012     7.00828436e-012     1.23063461e-005     5.51469418e-006     0                   0                   0.99075727          9.03385195e-005     0.000634109168      2.22192185e-009     4.89842741e-008     0.00293277584       0.00511521433       1.70661845e-007     0.002082056         3.89729762e-006     4.20699528e-007     1.07990829e-011     1.09534673e-011     6.00256751e-005     1.34492902e-005     0                   0                   
