time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
288000              0                   1368                30000               0.77499593          483.761862          112502.991          13.7773134          8.65147528e-011     1.18522533          1.86323907          0.212543353         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613947         9.8308665e-005      0.00638109536       4.35431042e-008     4.00169655e-008     0.00277781863       0.00392813233       1.01056988e-007     0.00116968803       2.60874105e-006     2.92174609e-007     7.690687e-012       1.03362132e-011     2.01556806e-005     7.76843366e-006     0                   0                   0.987920196         9.23473994e-005     0.000803739321      2.74226469e-009     6.76202285e-008     0.00451898547       0.00688510139       1.83493755e-007     0.00219752039       8.48785646e-006     7.31369853e-007     2.45382407e-011     1.6164108e-011      9.83684395e-005     1.89566582e-005     0                   0                   
288000              1.10526316          1368                30000               0.77499593          483.761862          112502.991          13.7773134          8.65147528e-011     1.18522533          1.86323907          0.212543353         0.0422154626        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613947         9.8308665e-005      0.00638109536       4.35431042e-008     4.00169655e-008     0.00277781863       0.00392813233       1.01056988e-007     0.00116968803       2.60874105e-006     2.92174609e-007     7.690687e-012       1.03362132e-011     2.01556806e-005     7.76843366e-006     0                   0                   0.987920196         9.23473994e-005     0.000803739321      2.74226469e-009     6.76202285e-008     0.00451898547       0.00688510139       1.83493755e-007     0.00219752039       8.48785646e-006     7.31369853e-007     2.45382407e-011     1.6164108e-011      9.83684395e-005     1.89566582e-005     0                   0                   
288000              2.21052632          1368                30000               0.774995959         483.761779          112502.97           13.7773166          8.65148344e-011     1.1852253           1.86323898          0.212543263         0.0422159208        16.0057219          1.00252912          1.00160601          3.98404037          0                   0                   0.985676101         9.82815522e-005     0.00635634509       4.33940991e-008     3.98215213e-008     0.0027593125        0.00391029505       1.00957901e-007     0.00116888316       2.57676283e-006     2.89767742e-007     7.59345403e-012     1.02739615e-011     1.99996491e-005     7.73088832e-006     0                   0                   0.987971771         9.23209285e-005     0.000800613179      2.73285096e-009     6.72892386e-008     0.00448883078       0.00685376239       1.83311847e-007     0.00219598443       8.38372043e-006     7.25337126e-007     2.4227742e-011      1.60665824e-011     9.76058789e-005     1.88648347e-005     0                   0                   
288000              3.31578947          1368                30000               0.774996015         483.761614          112502.929          13.7773231          8.65149973e-011     1.18522522          1.86323879          0.212543084         0.0422168358        16.0060688          1.00249797          1.00157928          3.98420938          0                   0                   0.985800376         9.82262546e-005     0.00630687818       4.30959625e-008     3.94299922e-008     0.00272238783       0.00387456281       1.00756792e-007     0.00116724296       2.51355153e-006     2.8496754e-007      7.401221e-012       1.01496557e-011     1.9689097e-005      7.65540472e-006     0                   0                   0.98807492          9.2266985e-005      0.00079436536       2.71401625e-009     6.66262003e-008     0.00442866599       0.0067909856        1.82942723e-007     0.00219285545       8.17787978e-006     7.13305956e-007     2.36138898e-011     1.58718471e-011     9.60881843e-005     1.86802355e-005     0                   0                   
288000              4.42105263          1368                30000               0.7749961           483.761367          112502.866          13.7773328          8.65152407e-011     1.1852251           1.86323852          0.212542815         0.0422182042        16.0065877          1.00245126          1.00153912          3.98446215          0                   0                   0.985986702         9.81405949e-005     0.00623276231       4.26484498e-008     3.88411252e-008     0.00266722003       0.00382082111       1.00447727e-007     0.00116470566       2.42058599e-006     2.7780195e-007      7.11841782e-012     9.96369067e-012     1.92270391e-005     7.54119753e-006     0                   0                   0.988229643         9.2183534e-005      0.000785004855      2.68574658e-009     6.56290441e-008     0.0043387807        0.0066965749        1.82375648e-007     0.00218801779       7.87515965e-006     6.95347136e-007     2.27108588e-011     1.55805333e-011     9.38301736e-005     1.84009579e-005     0                   0                   
288000              5.52631579          1368                30000               0.774996213         483.761039          112502.784          13.7773456          8.65155637e-011     1.18522494          1.86323815          0.21254246          0.0422200214        16.0072766          1.00238897          1.00148545          3.98479777          0                   0                   0.986234975         9.80212228e-005     0.00613410013       4.20512144e-008     3.80531133e-008     0.00259407303       0.00374890025       1.00021644e-007     0.00116117653       2.3000557e-006      2.68315177e-007     6.75159943e-012     9.71665709e-012     1.86179793e-005     7.38709143e-006     0                   0                   0.988435936         9.20674449e-005     0.000772545283      2.64802226e-009     6.42947895e-008     0.00421961047       0.00657023976       1.81594224e-007     0.00218129407       7.48270307e-006     6.71572534e-007     2.1539621e-011      1.51935852e-011     9.08539807e-005     1.80241543e-005     0                   0                   
288000              6.63157895          1368                30000               0.774996352         483.760632          112502.681          13.7773615          8.65159649e-011     1.18522475          1.8632377           0.212542017         0.0422222806        16.0081332          1.00231113          1.00141817          3.98521501          0                   0                   0.986545054         9.78635096e-005     0.00601103064       4.13038348e-008     3.7063689e-008      0.00250330007       0.00365857795       9.94661556e-008     0.00115652531       2.15482576e-006     2.56570555e-007     6.30933802e-012     9.40933934e-012     1.78678853e-005     7.19152881e-006     0                   0                   0.988693801         9.19143928e-005     0.000757005069      2.60081958e-009     6.26197009e-008     0.0040717381        0.00641159981       1.80576044e-007     0.00217244041       7.00985569e-006     6.42142275e-007     2.01275978e-011     1.47122563e-011     8.71889274e-005     1.75460518e-005     0                   0                   
288000              7.73684211          1368                30000               0.774996519         483.760147          112502.559          13.7773805          8.65164425e-011     1.18522452          1.86323715          0.212541491         0.0422249731        16.009154           1.00221775          1.00133715          3.98571231          0                   0                   0.986916754         9.76614021e-005     0.00586373106       4.04058538e-008     3.5870257e-008      0.00239534484       0.00354958297       9.8765291e-008      0.00115058274       1.98838915e-006     2.42654613e-007     5.80207936e-012     9.04271015e-012     1.69841492e-005     6.95258766e-006     0                   0                   0.989003243         9.17187226e-005     0.000738407664      2.54411328e-009     6.05995138e-008     0.00389589528       0.00622019119       1.79292224e-007     0.00216113996       6.46800892e-006     6.07274866e-007     1.85081974e-011     1.41381006e-011     8.28713247e-005     1.69619962e-005     0                   0                   
288000              8.84210526          1368                30000               0.774996711         483.759588          112502.418          13.7774024          8.65169943e-011     1.18522426          1.86323653          0.212540883         0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349848         9.74072283e-005     0.00569241917       3.93568328e-008     3.44700766e-008     0.00227074277       0.00342159995       9.78991818e-008     0.0011431361        1.80480541e-006     2.26682458e-007     5.24196369e-012     8.61792081e-012     1.59755283e-005     6.66801695e-006     0                   0                   0.989364273         9.14732677e-005     0.000716781835      2.47787996e-009     5.82297421e-008     0.00369296452       0.00599547503       1.77706837e-007     0.00214699455       5.87039841e-006     5.67260618e-007     1.67202371e-011     1.34729569e-011     7.79441775e-005     1.62665387e-005     0                   0                   
288000              9.94736842          1368                30000               0.774996928         483.758955          112502.258          13.7774272          8.65176176e-011     1.18522396          1.86323582          0.212540197         0.0422316108        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844058         9.70914474e-005     0.00549735622       3.81564265e-008     3.28605053e-008     0.00213012244       0.00327427556       9.68436907e-008     0.00113392365       1.60862392e-006     2.08804608e-007     4.64261147e-012     8.13628286e-012     1.48520593e-005     6.3352994e-006      0                   0                   0.989776917         9.11691179e-005     0.000692162023      2.40210278e-009     5.55060885e-008     0.00346398125       0.00573684826       1.75776242e-007     0.00212951443       5.23185239e-006     5.22478675e-007     1.48072542e-011     1.27189198e-011     7.24567575e-005     1.54535894e-005     0                   0                   
