time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
360000              0                   1368                30000               0.774994913         483.770936          112505.279          13.7769581          8.65058095e-011     1.18522964          1.86324922          0.212553207         0.0422154625        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613943         9.83086656e-005     0.00638109696       4.35431131e-008     4.00169751e-008     0.00277781994       0.00392813323       1.01056991e-007     0.00116968805       2.60874333e-006     2.92174754e-007     7.69069398e-012     1.03362177e-011     2.01556963e-005     7.76843592e-006     0                   0                   0.987920192         9.23474e-005        0.000803739524      2.74226526e-009     6.76202447e-008     0.00451898761       0.00688510297       1.83493761e-007     0.00219752043       8.48786389e-006     7.31370218e-007     2.4538263e-011      1.6164115e-011      9.83685162e-005     1.89566637e-005     0                   0                   
360000              1.10526316          1368                30000               0.774994913         483.770936          112505.279          13.7769581          8.65058095e-011     1.18522964          1.86324922          0.212553207         0.0422154625        16.0055482          1.00254469          1.00161937          3.98395571          0                   0                   0.985613943         9.83086656e-005     0.00638109696       4.35431131e-008     4.00169751e-008     0.00277781994       0.00392813323       1.01056991e-007     0.00116968805       2.60874333e-006     2.92174754e-007     7.69069398e-012     1.03362177e-011     2.01556963e-005     7.76843592e-006     0                   0                   0.987920192         9.23474e-005        0.000803739524      2.74226526e-009     6.76202447e-008     0.00451898761       0.00688510297       1.83493761e-007     0.00219752043       8.48786389e-006     7.31370218e-007     2.4538263e-011      1.6164115e-011      9.83685162e-005     1.89566637e-005     0                   0                   
360000              2.21052632          1368                30000               0.774994948         483.77079           112505.242          13.7769639          8.65059535e-011     1.18522957          1.86324905          0.212553048         0.0422159208        16.0057219          1.00252912          1.00160601          3.98404036          0                   0                   0.985676098         9.82815528e-005     0.00635634666       4.33941078e-008     3.98215306e-008     0.00275931378       0.00391029592       1.00957904e-007     0.00116888318       2.57676504e-006     2.89767884e-007     7.59346078e-012     1.02739659e-011     1.99996645e-005     7.73089052e-006     0                   0                   0.987971768         9.23209292e-005     0.000800613376      2.73285151e-009     6.72892543e-008     0.00448883286       0.00685376392       1.83311853e-007     0.00219598447       8.38372763e-006     7.25337479e-007     2.42277635e-011     1.60665892e-011     9.76059539e-005     1.88648401e-005     0                   0                   
360000              3.31578947          1368                30000               0.774995019         483.770499          112505.169          13.7769753          8.65062409e-011     1.18522943          1.86324873          0.212552732         0.0422168357        16.0060688          1.00249797          1.00157928          3.98420938          0                   0                   0.985800372         9.82262552e-005     0.00630687966       4.30959708e-008     3.94300009e-008     0.00272238903       0.00387456363       1.00756794e-007     0.00116724298       2.5135536e-006      2.84967672e-007     7.40122731e-012     1.01496599e-011     1.96891117e-005     7.65540682e-006     0                   0                   0.988074917         9.22669856e-005     0.000794365546      2.71401677e-009     6.6626215e-008      0.00442866795       0.00679098703       1.82942729e-007     0.00219285548       8.1778865e-006      7.13306288e-007     2.36139099e-011     1.58718536e-011     9.60882558e-005     1.86802406e-005     0                   0                   
360000              4.42105263          1368                30000               0.774995125         483.770063          112505.059          13.7769923          8.65066705e-011     1.18522922          1.86324824          0.212552258         0.0422182042        16.0065877          1.00245126          1.00153912          3.98446215          0                   0                   0.985986698         9.81405955e-005     0.00623276366       4.26484573e-008     3.88411331e-008     0.00266722114       0.00382082185       1.0044773e-007      0.00116470568       2.42058785e-006     2.77802071e-007     7.1184235e-012      9.96369449e-012     1.92270527e-005     7.54119946e-006     0                   0                   0.98822964          9.21835346e-005     0.000785005025      2.68574705e-009     6.56290575e-008     0.0043387825        0.0066965762        1.82375653e-007     0.00218801783       7.8751657e-006      6.95347437e-007     2.27108769e-011     1.55805392e-011     9.38302401e-005     1.84009626e-005     0                   0                   
360000              5.52631579          1368                30000               0.774995266         483.769484          112504.913          13.777015           8.65072406e-011     1.18522895          1.86324759          0.21255163          0.0422200214        16.0072766          1.00238897          1.00148545          3.98479777          0                   0                   0.986234972         9.80212234e-005     0.00613410132       4.2051221e-008      3.80531202e-008     0.00259407401       0.00374890089       1.00021647e-007     0.00116117655       2.30005731e-006     2.68315282e-007     6.75160432e-012     9.71666048e-012     1.86179916e-005     7.38709315e-006     0                   0                   0.988435933         9.20674454e-005     0.000772545433      2.64802267e-009     6.4294801e-008      0.00421961206       0.00657024088       1.81594228e-007     0.0021812941        7.4827083e-006      6.71572796e-007     2.15396366e-011     1.51935905e-011     9.08540409e-005     1.80241585e-005     0                   0                   
360000              6.63157895          1368                30000               0.77499544          483.768766          112504.732          13.7770431          8.65079486e-011     1.18522861          1.86324679          0.21255085          0.0422222806        16.0081332          1.00231113          1.00141817          3.985215            0                   0                   0.986545051         9.78635101e-005     0.00601103164       4.13038404e-008     3.70636946e-008     0.0025033009        0.00365857847       9.94661577e-008     0.00115652532       2.15482707e-006     2.56570642e-007     6.30934202e-012     9.40934221e-012     1.78678961e-005     7.19153027e-006     0                   0                   0.988693799         9.19143933e-005     0.000757005195      2.60081993e-009     6.26197103e-008     0.00407173944       0.00641160072       1.80576048e-007     0.00217244044       7.00985997e-006     6.42142492e-007     2.01276106e-011     1.47122608e-011     8.71889801e-005     1.75460554e-005     0                   0                   
360000              7.73684211          1368                30000               0.774995648         483.76791           112504.516          13.7770766          8.65087915e-011     1.1852282           1.86324583          0.212549921         0.0422249731        16.009154           1.00221775          1.00133715          3.98571231          0                   0                   0.986916752         9.76614025e-005     0.00586373184       4.04058581e-008     3.58702611e-008     0.0023953455        0.00354958336       9.87652926e-008     0.00115058275       1.98839016e-006     2.42654679e-007     5.80208243e-012     9.04271246e-012     1.69841583e-005     6.95258881e-006     0                   0                   0.989003241         9.17187229e-005     0.000738407762      2.54411355e-009     6.05995207e-008     0.00389589635       0.00622019186       1.79292227e-007     0.00216113998       6.4680122e-006      6.07275032e-007     1.85082071e-011     1.41381042e-011     8.28713691e-005     1.6961999e-005      0                   0                   
360000              8.84210526          1368                30000               0.774995888         483.766922          112504.267          13.7771153          8.65097654e-011     1.18522773          1.86324473          0.212548848         0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349847         9.74072286e-005     0.00569241972       3.93568358e-008     3.44700792e-008     0.00227074324       0.00342160019       9.7899183e-008      0.00114313611       1.80480612e-006     2.26682503e-007     5.24196581e-012     8.61792251e-012     1.59755356e-005     6.66801777e-006     0                   0                   0.989364272         9.1473268e-005      0.000716781904      2.47788016e-009     5.82297464e-008     0.00369296529       0.00599547545       1.77706839e-007     0.00214699457       5.87040069e-006     5.67260732e-007     1.67202439e-011     1.34729596e-011     7.79442131e-005     1.62665407e-005     0                   0                   
360000              9.94736842          1368                30000               0.774996159         483.765806          112503.986          13.777159           8.65108654e-011     1.18522721          1.86324348          0.212547636         0.0422316108        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844057         9.70914475e-005     0.00549735654       3.81564281e-008     3.28605062e-008     0.00213012273       0.00327427565       9.68436913e-008     0.00113392365       1.60862433e-006     2.08804633e-007     4.64261272e-012     8.13628393e-012     1.48520648e-005     6.33529986e-006     0                   0                   0.989776916         9.1169118e-005      0.000692162063      2.40210289e-009     5.55060901e-008     0.00346398172       0.00573684841       1.75776243e-007     0.00212951443       5.23185373e-006     5.22478736e-007     1.48072582e-011     1.27189215e-011     7.24567842e-005     1.54535905e-005     0                   0                   
360000              11.0526316          1368                30000               0.77499646          483.764568          112503.673          13.7772075          8.65120859e-011     1.18522662          1.8632421           0.212546291         0.0422355248        16.0131546          1.00184476          1.00100992          3.98766369          0                   0                   0.988399052         9.67023322e-005     0.00527885049       3.68044833e-008     3.10393162e-008     0.00197420718       0.00310722622       9.55699991e-008     0.001122628         1.4047894e-006      1.89215288e-007     4.01887601e-012     7.5992355e-012      1.36249407e-005     5.95175416e-006     0                   0                   0.990241221         9.07953228e-005     0.000664588774      2.31677772e-009     5.24249812e-008     0.00321013609       0.00544365709       1.73448352e-007     0.00210810576       4.56848217e-006     4.73417671e-007     1.28167098e-011     1.18782879e-011     6.64640179e-005     1.45166685e-005     0                   0                   
360000              12.1578947          1368                30000               0.774996789         483.763214          112503.332          13.7772604          8.65134198e-011     1.18522598          1.86324058          0.212544822         0.0422398084        16.0147786          1.00168978          1.00087205          3.98845841          0                   0                   0.989014436         9.62255679e-005     0.00503726074       3.53011761e-008     2.90051133e-008     0.00180381581       0.0029200479        9.40441714e-008     0.00110886819       1.19852444e-006     1.68161979e-007     3.38656149e-012     7.00828431e-012     1.23063471e-005     5.51469404e-006     0                   0                   0.99075727          9.03385193e-005     0.00063410916       2.22192182e-009     4.89842723e-008     0.0029327758        0.00511521415       1.70661844e-007     0.00208205599       3.89729753e-006     4.20699512e-007     1.07990827e-011     1.09534672e-011     6.00256801e-005     1.34492899e-005     0                   0                   
360000              13.2631579          1368                30000               0.774997144         483.761754          112502.964          13.7773176          8.65148587e-011     1.18522528          1.86323895          0.212543236         0.0422444342        16.0165324          1.00151978          1.00071933          3.98931976          0                   0                   0.989689746         9.5643746e-005      0.00477300202       3.36471844e-008     2.67578651e-008     0.00161986504       0.00271232805       9.22267257e-008     0.00109219048       9.9518529e-007      1.45955897e-007     2.76212163e-012     6.36490099e-012     1.09092292e-005     5.021658e-006       0                   0                   0.991325207         8.97824607e-005     0.000600777495      2.1175846e-009      4.51841374e-008     0.00263340677       0.00475081918       1.67345401e-007     0.0020505167        3.23573583e-006     3.65105425e-007     8.80690152e-012     9.94681391e-012     5.32052435e-005     1.22455277e-005     0                   0                   
