time[s](1)               x[mm](2)                 T[K](3)                  P[Pa](4)                 rDepo[kmol/m2/s](5)      r1[kmol/m2/s](6)         r2[kmol/m2/s](7)         r3[kmol/m2/s](8)         r4[kmol/m2/s](9)         I_CH4[-](10)             I_C2H4[-](11)            I_C2H2[-](12)            I_C6H6[-](13)            R_CH4[kmol/m3/s](14)     R_C2H4[kmol/m3/s](15)    R_C2H2[kmol/m3/s](16)    R_C6H6[kmol/m3/s](17)    R_H2[kmol/m3/s](18)      
252000                   0                        1368                     30000                    2.24836103e-014          0                        3.66347894e-010          8.97648059e-010          2.42943565e-013          0.994211549              0.4046238                0.587298879              0.00185699264            -0                       -3.66347894e-010         -8.97648059e-010         -2.42943565e-013         1.63107268e-009          
252000                   1.10526316               1368                     30000                    2.24836103e-014          0                        3.66347894e-010          8.97648059e-010          2.42943565e-013          0.994211549              0.4046238                0.587298879              0.00185699264            -0                       -3.66347894e-010         -8.97648059e-010         -2.42943565e-013         1.63107268e-009          
252000                   2.21052632               1368                     30000                    2.23266992e-014          0                        3.6453996e-010           8.90637882e-010          2.40129831e-013          0.994234233              0.404463604              0.586620497              0.00184980516            -0                       -3.6453996e-010          -8.90637882e-010         -2.40129831e-013         1.62043819e-009          
252000                   3.31578947               1368                     30000                    2.20135172e-014          0                        3.60914721e-010          8.76662748e-010          2.34559088e-013          0.994279564              0.404134309              0.585247428              0.00183539147            -0                       -3.60914721e-010         -8.76662748e-010         -2.34559088e-013         1.59919587e-009          
252000                   4.42105263               1368                     30000                    2.15453547e-014          0                        3.55453617e-010          8.55813484e-010          2.26343916e-013          0.99434747               0.403617567              0.583145904              0.00181367159            -0                       -3.55453617e-010         -8.55813484e-010         -2.26343916e-013         1.56739975e-009          
252000                   5.52631579               1368                     30000                    2.09241733e-014          0                        3.48129283e-010          8.28227311e-010          2.15651009e-013          0.994437843              0.402884438              0.580262212              0.001784519              -0                       -3.48129283e-010         -8.28227311e-010         -2.15651009e-013         1.52513283e-009          
252000                   6.63157895               1368                     30000                    2.01526392e-014          0                        3.38906167e-010          7.94089129e-010          2.02698556e-013          0.994550533              0.401893494              0.576518528              0.00174775161            -0                       -3.38906167e-010         -7.94089129e-010         -2.02698556e-013         1.47250956e-009          
252000                   7.73684211               1368                     30000                    1.92341737e-014          0                        3.27741456e-010          7.5363344e-010           1.87752736e-013          0.994685353              0.400587926              0.571806429              0.00170311775            -0                       -3.27741456e-010         -7.5363344e-010          -1.87752736e-013         1.40967961e-009          
252000                   8.84210526               1368                     30000                    1.8173026e-014           0                        3.14586389e-010          7.07147134e-010          1.71123369e-013          0.994842074              0.398891238              0.565976958              0.00165027483            -0                       -3.14586389e-010         -7.07147134e-010         -1.71123369e-013         1.33683328e-009          
252000                   9.94736842               1368                     30000                    1.69743793e-014          0                        2.99388126e-010          6.54973602e-010          1.53158816e-013          0.99502042               0.396700855              0.558825374              0.00158875703            -0                       -2.99388126e-010         -6.54973602e-010         -1.53158816e-013         1.25420933e-009          
252000                   11.0526316               1368                     30000                    1.56445071e-014          0                        2.82092402e-010          5.9751891e-010           1.34240333e-013          0.995220072              0.393878512              0.550067294              0.00151792621            -0                       -2.82092402e-010         -5.9751891e-010          -1.34240333e-013         1.16210643e-009          
252000                   12.1578947               1368                     30000                    1.41910135e-014          0                        2.62647346e-010          5.35261478e-010          1.14776344e-013          0.995440656              0.390235504              0.539300271              0.00143689626            -0                       -2.62647346e-010         -5.35261478e-010         -1.14776344e-013         1.0609005e-009           
252000                   13.2631579               1368                     30000                    1.26232146e-014          0                        2.41009115e-010          4.68767953e-010          9.51974561e-014          0.995681744              0.385509388              0.525939587              0.00134441515            -0                       -2.41009115e-010         -4.68767953e-010         -9.51974561e-014         9.51071775e-010          
252000                   14.3684211               1368                     30000                    1.09527819e-014          0                        2.17150501e-010          3.9872077e-010           7.59538099e-014          0.995942852              0.379325816              0.509105751              0.0012386769             -0                       -2.17150501e-010         -3.9872077e-010          -7.59538099e-014         8.33249634e-010          
252000                   15.4736842               1368                     30000                    9.1948949e-015           0                        1.91074693e-010          3.25969223e-010          5.75176318e-014          0.996223428              0.371133238              0.487415578              0.00111701501            -0                       -1.91074693e-010         -3.25969223e-010         -5.75176318e-014         7.08291161e-010          
252000                   16.5789474               1368                     30000                    7.37047557e-015          0                        1.62838665e-010          2.51631729e-010          4.03963814e-014          0.996522852              0.360084956              0.458564609              0.000975386267           -0                       -1.62838665e-010         -2.51631729e-010         -4.03963814e-014         5.77430248e-010          
252000                   17.6842105               1368                     30000                    5.51096279e-015          0                        1.32596119e-010          1.77321341e-010          2.51669031e-014          0.996840429              0.34481138               0.418409564              0.000807466936           -0                       -1.32596119e-010         -1.77321341e-010         -2.51669031e-014         4.4258908e-010           
252000                   18.7894737               1368                     30000                    3.66989946e-015          0                        1.0068431e-010           1.05710456e-010          1.25520126e-014          0.997175385              0.322941271              0.358678802              0.000602986299           -0                       -1.0068431e-010          -1.05710456e-010         -1.25520126e-014         3.07116733e-010          
252000                   19.8947368               1368                     30000                    1.95658365e-015          0                        6.78228023e-011          4.22244296e-011          3.58752994e-015          0.997526859              0.289976451              0.260123436              0.000344440101           -0                       -6.78228023e-011         -4.22244296e-011         -3.58752994e-015         1.77880797e-010          
252000                   21                       1368                     30000                    6.6564329e-016           0                        3.56500251e-011          1.79242901e-012          3.81900991e-025          0.997893908              0.236204609              0.0652554583             3.85032672e-009          -0                       -3.56500251e-011         -1.79242901e-012         -3.81900991e-025         7.30924792e-011          
