time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
252000              0                   1368                30000               0.774996439         484.020221          112568.14           13.7672048          8.62605364e-011     1.18534787          1.86352802          0.212824032         0.0422154611        16.0055482          1.00254469          1.00161937          3.98395572          0                   0                   0.985613949         9.83086646e-005     0.00638109455       4.35430997e-008     4.00169607e-008     0.00277781797       0.00392813188       1.01056987e-007     0.00116968802       2.6087399e-006      2.92174536e-007     7.69068351e-012     1.03362109e-011     2.01556728e-005     7.76843252e-006     0                   0                   0.987920198         9.2347399e-005      0.00080373922       2.74226441e-009     6.76202204e-008     0.0045189844        0.0068851006        1.83493752e-007     0.00219752037       8.48785274e-006     7.31369671e-007     2.45382296e-011     1.61641044e-011     9.83684011e-005     1.89566554e-005     0                   0                   
252000              1.10526316          1368                30000               0.774996439         484.020221          112568.14           13.7672048          8.62605364e-011     1.18534787          1.86352802          0.212824032         0.0422154611        16.0055482          1.00254469          1.00161937          3.98395572          0                   0                   0.985613949         9.83086646e-005     0.00638109455       4.35430997e-008     4.00169607e-008     0.00277781797       0.00392813188       1.01056987e-007     0.00116968802       2.6087399e-006      2.92174536e-007     7.69068351e-012     1.03362109e-011     2.01556728e-005     7.76843252e-006     0                   0                   0.987920198         9.2347399e-005      0.00080373922       2.74226441e-009     6.76202204e-008     0.0045189844        0.0068851006        1.83493752e-007     0.00219752037       8.48785274e-006     7.31369671e-007     2.45382296e-011     1.61641044e-011     9.83684011e-005     1.89566554e-005     0                   0                   
252000              2.21052632          1368                30000               0.774996464         484.018335          112567.664          13.7672785          8.6262389e-011      1.18534697          1.86352591          0.212821983         0.0422159194        16.0057219          1.00252912          1.00160601          3.98404037          0                   0                   0.985676103         9.82815518e-005     0.00635634431       4.33940947e-008     3.98215167e-008     0.00275931186       0.00391029461       1.00957899e-007     0.00116888315       2.57676172e-006     2.89767672e-007     7.59345065e-012     1.02739593e-011     1.99996415e-005     7.73088721e-006     0                   0                   0.987971773         9.23209282e-005     0.00080061308       2.73285069e-009     6.72892308e-008     0.00448882974       0.00685376162       1.83311845e-007     0.00219598441       8.38371684e-006     7.25336949e-007     2.42277312e-011     1.60665789e-011     9.76058414e-005     1.8864832e-005      0                   0                   
252000              3.31578947          1368                30000               0.774996513         484.014571          112566.715          13.7674257          8.62660868e-011     1.18534519          1.8635217           0.212817892         0.0422168345        16.0060688          1.00249797          1.00157928          3.98420939          0                   0                   0.985800377         9.82262543e-005     0.00630687744       4.30959584e-008     3.94299879e-008     0.00272238722       0.0038745624        1.0075679e-007      0.00116724295       2.5135505e-006      2.84967473e-007     7.40121785e-012     1.01496537e-011     1.96890897e-005     7.65540368e-006     0                   0                   0.988074922         9.22669847e-005     0.000794365267      2.71401599e-009     6.66261929e-008     0.004428665         0.00679098488       1.82942721e-007     0.00219285543       8.17787641e-006     7.1330579e-007      2.36138797e-011     1.58718439e-011     9.60881485e-005     1.8680233e-005      0                   0                   
252000              4.42105263          1368                30000               0.774996588         484.008944          112565.296          13.7676457          8.62716147e-011     1.18534252          1.86351541          0.212811776         0.0422182032        16.0065877          1.00245126          1.00153912          3.98446215          0                   0                   0.985986703         9.81405946e-005     0.00623276163       4.2648446e-008      3.88411212e-008     0.00266721948       0.00382082074       1.00447726e-007     0.00116470565       2.42058506e-006     2.7780189e-007      7.11841498e-012     9.96368877e-012     1.92270323e-005     7.54119656e-006     0                   0                   0.988229644         9.21835337e-005     0.000785004769      2.68574634e-009     6.56290375e-008     0.0043387798        0.00669657425       1.82375645e-007     0.00218801777       7.87515662e-006     6.95346985e-007     2.27108497e-011     1.55805303e-011     9.38301404e-005     1.84009555e-005     0                   0                   
252000              5.52631579          1368                30000               0.774996686         484.001479          112563.414          13.7679377          8.62789501e-011     1.18533898          1.86350706          0.212803662         0.0422200206        16.0072766          1.00238897          1.00148545          3.98479777          0                   0                   0.986234977         9.80212225e-005     0.00613409953       4.2051211e-008      3.80531099e-008     0.00259407254       0.00374889993       1.00021643e-007     0.00116117652       2.3000549e-006      2.68315125e-007     6.75159698e-012     9.7166554e-012      1.86179732e-005     7.38709057e-006     0                   0                   0.988435937         9.20674446e-005     0.000772545208      2.64802205e-009     6.42947837e-008     0.00421960967       0.0065702392        1.81594222e-007     0.00218129405       7.48270046e-006     6.71572402e-007     2.15396132e-011     1.51935825e-011     9.08539507e-005     1.80241522e-005     0                   0                   
252000              6.63157895          1368                30000               0.774996808         483.992206          112561.075          13.7683003          8.62880619e-011     1.18533458          1.86349668          0.212793584         0.0422222801        16.0081332          1.00231113          1.00141817          3.98521501          0                   0                   0.986545055         9.78635094e-005     0.00601103014       4.1303832e-008      3.70636863e-008     0.00250329966       0.00365857769       9.94661546e-008     0.0011565253        2.1548251e-006      2.56570512e-007     6.30933601e-012     9.4093379e-012      1.78678799e-005     7.19152808e-006     0                   0                   0.988693803         9.19143926e-005     0.000757005007      2.6008194e-009      6.26196962e-008     0.00407173743       0.00641159935       1.80576042e-007     0.0021724404        7.00985354e-006     6.42142167e-007     2.01275914e-011     1.4712254e-011      8.71889011e-005     1.754605e-005       0                   0                   
252000              7.73684211          1368                30000               0.774996954         483.981167          112558.292          13.7687321          8.62989103e-011     1.18532934          1.86348434          0.212781588         0.042224973         16.009154           1.00221775          1.00133715          3.98571231          0                   0                   0.986916755         9.76614019e-005     0.00586373067       4.04058516e-008     3.58702549e-008     0.00239534451       0.00354958278       9.87652901e-008     0.00115058274       1.98838864e-006     2.4265458e-007      5.80207783e-012     9.042709e-012       1.69841447e-005     6.95258708e-006     0                   0                   0.989003244         9.17187224e-005     0.000738407614      2.54411314e-009     6.05995103e-008     0.00389589475       0.00622019085       1.79292223e-007     0.00216113995       6.46800728e-006     6.07274783e-007     1.85081925e-011     1.41380988e-011     8.28713025e-005     1.69619948e-005     0                   0                   
252000              8.84210526          1368                30000               0.774997122         483.968413          112555.076          13.7692309          8.6311446e-011      1.18532329          1.86347007          0.212767728         0.042228088         16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349849         9.74072282e-005     0.00569241889       3.93568313e-008     3.44700754e-008     0.00227074253       0.00342159983       9.78991812e-008     0.00114313609       1.80480506e-006     2.26682435e-007     5.24196262e-012     8.61791996e-012     1.59755246e-005     6.66801654e-006     0                   0                   0.989364274         9.14732676e-005     0.0007167818        2.47787987e-009     5.82297399e-008     0.00369296414       0.00599547482       1.77706835e-007     0.00214699455       5.87039727e-006     5.67260562e-007     1.67202337e-011     1.34729556e-011     7.79441597e-005     1.62665377e-005     0                   0                   
252000              9.94736842          1368                30000               0.774997312         483.954007          112551.443          13.7697944          8.63256083e-011     1.18531646          1.86345396          0.212752074         0.0422316114        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844058         9.70914473e-005     0.00549735606       3.81564256e-008     3.28605048e-008     0.00213012229       0.00327427551       9.68436905e-008     0.00113392365       1.60862371e-006     2.08804596e-007     4.64261085e-012     8.13628232e-012     1.48520566e-005     6.33529917e-006     0                   0                   0.989776918         9.11691178e-005     0.000692162003      2.40210273e-009     5.55060877e-008     0.00346398102       0.00573684818       1.75776241e-007     0.00212951442       5.23185172e-006     5.22478644e-007     1.48072522e-011     1.2718919e-011      7.24567442e-005     1.54535888e-005     0                   0                   
