time[s](1)          x[mm](2)            T[K](3)             P[Pa](4)            eps[-](5)           rhoS[kg/m3](6)      Sv[1/m](7)          rp[micron](8)       K[m2](9)            TauBulk[-](10)      TauKnudsen[-](11)   TauViscous[-](12)   rhoG[kg/m3](13)     mwG[kg/kmol](14)    sumOmega[-](15)     C_x(16)             H_x(17)             AR_x(18)            N_x(19)             CH4_x(20)           CH3_x(21)           H2_x(22)            H_x(23)             C2H3_x(24)          C2H2_x(25)          C2H4_x(26)          C2H5_x(27)          C2H6_x(28)          C4H4_x(29)          C3H4_x(30)          C4H3_x(31)          C2H_x(32)           C6H6_x(33)          C3H3_x(34)          AR_x(35)            N2_x(36)            CH4_w(37)           CH3_w(38)           H2_w(39)            H_w(40)             C2H3_w(41)          C2H2_w(42)          C2H4_w(43)          C2H5_w(44)          C2H6_w(45)          C4H4_w(46)          C3H4_w(47)          C4H3_w(48)          C2H_w(49)           C6H6_w(50)          C3H3_w(51)          AR_w(52)            N2_w(53)            
396000              0                   1368                30000               0.774994404         483.816158          112516.682          13.775188           8.64612572e-011     1.18525108          1.86329979          0.212602319         0.0422154623        16.0055482          1.00254469          1.00161937          3.9839557           0                   0                   0.985613942         9.8308666e-005      0.00638109777       4.35431176e-008     4.00169799e-008     0.0027778206        0.00392813368       1.01056993e-007     0.00116968806       2.60874447e-006     2.92174827e-007     7.69069747e-012     1.03362199e-011     2.01557042e-005     7.76843705e-006     0                   0                   0.987920191         9.23474004e-005     0.000803739626      2.74226554e-009     6.76202528e-008     0.00451898868       0.00688510375       1.83493764e-007     0.00219752045       8.48786761e-006     7.313704e-007       2.45382741e-011     1.61641185e-011     9.83685545e-005     1.89566665e-005     0                   0                   
396000              1.10526316          1368                30000               0.774994404         483.816158          112516.682          13.775188           8.64612572e-011     1.18525108          1.86329979          0.212602319         0.0422154623        16.0055482          1.00254469          1.00161937          3.9839557           0                   0                   0.985613942         9.8308666e-005      0.00638109777       4.35431176e-008     4.00169799e-008     0.0027778206        0.00392813368       1.01056993e-007     0.00116968806       2.60874447e-006     2.92174827e-007     7.69069747e-012     1.03362199e-011     2.01557042e-005     7.76843705e-006     0                   0                   0.987920191         9.23474004e-005     0.000803739626      2.74226554e-009     6.76202528e-008     0.00451898868       0.00688510375       1.83493764e-007     0.00219752045       8.48786761e-006     7.313704e-007       2.45382741e-011     1.61641185e-011     9.83685545e-005     1.89566665e-005     0                   0                   
396000              2.21052632          1368                30000               0.774994443         483.815696          112516.566          13.7752061          8.6461712e-011      1.18525086          1.86329927          0.212601817         0.0422159205        16.0057219          1.00252912          1.00160601          3.98404036          0                   0                   0.985676096         9.82815531e-005     0.00635634744       4.33941122e-008     3.98215353e-008     0.00275931442       0.00391029635       1.00957905e-007     0.00116888319       2.57676614e-006     2.89767954e-007     7.59346416e-012     1.02739681e-011     1.99996722e-005     7.73089163e-006     0                   0                   0.987971766         9.23209295e-005     0.000800613474      2.73285179e-009     6.72892622e-008     0.0044888339        0.00685376468       1.83311856e-007     0.00219598449       8.38373122e-006     7.25337656e-007     2.42277743e-011     1.60665926e-011     9.76059913e-005     1.88648428e-005     0                   0                   
396000              3.31578947          1368                30000               0.774994521         483.814775          112516.334          13.7752422          8.64626196e-011     1.18525043          1.86329824          0.212600816         0.0422168355        16.0060688          1.00249797          1.00157928          3.98420937          0                   0                   0.98580037          9.82262555e-005     0.0063068804        4.30959749e-008     3.94300053e-008     0.00272238964       0.00387456404       1.00756796e-007     0.00116724299       2.51355463e-006     2.84967739e-007     7.40123046e-012     1.0149662e-011      1.9689119e-005      7.65540787e-006     0                   0                   0.988074916         9.22669859e-005     0.00079436564       2.71401703e-009     6.66262224e-008     0.00442866894       0.00679098775       1.82942731e-007     0.0021928555        8.17788987e-006     7.13306455e-007     2.361392e-011       1.58718568e-011     9.60882915e-005     1.86802432e-005     0                   0                   
396000              4.42105263          1368                30000               0.774994638         483.813397          112515.986          13.7752961          8.64639765e-011     1.18524977          1.8632967           0.21259932          0.042218204         16.0065877          1.00245126          1.00153912          3.98446215          0                   0                   0.985986697         9.81405958e-005     0.00623276434       4.26484611e-008     3.8841137e-008      0.00266722169       0.00382082222       1.00447731e-007     0.00116470569       2.42058878e-006     2.77802131e-007     7.11842633e-012     9.96369639e-012     1.92270596e-005     7.54120043e-006     0                   0                   0.988229638         9.21835349e-005     0.00078500511       2.68574729e-009     6.56290642e-008     0.0043387834        0.00669657685       1.82375655e-007     0.00218801784       7.87516873e-006     6.95347588e-007     2.2710886e-011      1.55805422e-011     9.38302734e-005     1.84009649e-005     0                   0                   
396000              5.52631579          1368                30000               0.774994792         483.811569          112515.525          13.7753676          8.64657768e-011     1.18524891          1.86329466          0.212597335         0.0422200213        16.0072766          1.00238897          1.00148545          3.98479776          0                   0                   0.986234971         9.80212236e-005     0.00613410191       4.20512243e-008     3.80531236e-008     0.0025940745        0.00374890121       1.00021648e-007     0.00116117655       2.30005811e-006     2.68315334e-007     6.75160677e-012     9.71666217e-012     1.86179978e-005     7.38709401e-006     0                   0                   0.988435932         9.20674457e-005     0.000772545508      2.64802288e-009     6.42948068e-008     0.00421961286       0.00657024144       1.81594231e-007     0.00218129412       7.48271091e-006     6.71572927e-007     2.15396444e-011     1.51935931e-011     9.08540709e-005     1.80241606e-005     0                   0                   
396000              6.63157895          1368                30000               0.774994984         483.809299          112514.953          13.7754565          8.6468013e-011      1.18524783          1.86329212          0.212594869         0.0422222805        16.0081332          1.00231113          1.00141817          3.985215            0                   0                   0.98654505          9.78635104e-005     0.00601103214       4.13038431e-008     3.70636974e-008     0.00250330131       0.00365857873       9.94661588e-008     0.00115652533       2.15482773e-006     2.56570685e-007     6.30934402e-012     9.40934365e-012     1.78679015e-005     7.191531e-006       0                   0                   0.988693798         9.19143935e-005     0.000757005258      2.6008201e-009      6.2619715e-008      0.00407174011       0.00641160117       1.8057605e-007      0.00217244045       7.00986211e-006     6.421426e-007       2.0127617e-011      1.4712263e-011      8.71890064e-005     1.75460572e-005     0                   0                   
396000              7.73684211          1368                30000               0.774995213         483.806596          112514.271          13.7755623          8.64706751e-011     1.18524655          1.8632891           0.212591934         0.0422249731        16.009154           1.00221775          1.00133715          3.98571231          0                   0                   0.986916751         9.76614027e-005     0.00586373223       4.04058603e-008     3.58702631e-008     0.00239534582       0.00354958355       9.87652934e-008     0.00115058276       1.98839066e-006     2.42654712e-007     5.80208396e-012     9.04271361e-012     1.69841628e-005     6.95258939e-006     0                   0                   0.989003241         9.17187231e-005     0.000738407811      2.54411369e-009     6.05995242e-008     0.00389589688       0.0062201922        1.79292229e-007     0.00216113999       6.46801385e-006     6.07275115e-007     1.8508212e-011      1.4138106e-011      8.28713912e-005     1.69620005e-005     0                   0                   
396000              8.84210526          1368                30000               0.774995477         483.803474          112513.484          13.7756845          8.64737509e-011     1.18524507          1.8632856           0.212588543         0.0422280878        16.0103349          1.00210885          1.00124223          3.98628777          0                   0                   0.987349846         9.74072287e-005     0.00569242          3.93568373e-008     3.44700805e-008     0.00227074348       0.00342160031       9.78991835e-008     0.00114313611       1.80480647e-006     2.26682526e-007     5.24196688e-012     8.61792336e-012     1.59755392e-005     6.66801818e-006     0                   0                   0.989364271         9.14732681e-005     0.000716781939      2.47788025e-009     5.82297485e-008     0.00369296568       0.00599547566       1.7770684e-007      0.00214699458       5.87040184e-006     5.67260789e-007     1.67202472e-011     1.34729609e-011     7.79442309e-005     1.62665417e-005     0                   0                   
396000              9.94736842          1368                30000               0.774995775         483.799947          112512.595          13.7758225          8.64772254e-011     1.1852434           1.86328166          0.212584712         0.0422316109        16.0116706          1.00198449          1.00113323          3.98693912          0                   0                   0.987844057         9.70914476e-005     0.0054973567        3.8156429e-008      3.28605067e-008     0.00213012288       0.00327427569       9.68436915e-008     0.00113392366       1.60862454e-006     2.08804645e-007     4.64261334e-012     8.13628447e-012     1.48520675e-005     6.33530009e-006     0                   0                   0.989776916         9.1169118e-005      0.000692162083      2.40210294e-009     5.55060909e-008     0.00346398196       0.00573684849       1.75776243e-007     0.00212951444       5.2318544e-006      5.22478767e-007     1.48072602e-011     1.27189224e-011     7.24567976e-005     1.54535911e-005     0                   0                   
